epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,51.01833333333333,61.053333333333335,61.36000000000001
1,61.626666666666665,74.27833333333334,73.55000000000001
2,64.42166666666667,77.75333333333333,77.42
4,67.61333333333333,81.75666666666666,81.11
6,69.69166666666666,84.33666666666667,83.25
8,71.08833333333334,86.06666666666666,84.87
10,72.23333333333333,87.45333333333333,86.2
12,73.16166666666668,88.59333333333333,87.28
14,73.82166666666666,89.37,88.14
16,74.235,89.84,88.72
18,74.55000000000001,90.20833333333333,89.2
20,74.87166666666667,90.55833333333332,89.28
25,75.35166666666666,90.98,89.49000000000001
30,75.495,90.995,89.3
35,75.99000000000001,91.42166666666667,89.34
40,75.72666666666666,90.98833333333334,89.02
45,75.58500000000001,90.765,88.53999999999999
50,75.205,90.28666666666668,88.16000000000001
55,75.02666666666667,90.12833333333333,88.22
60,74.435,89.22166666666666,87.33999999999999
65,74.70833333333333,89.37666666666667,87.22
70,74.82,89.56166666666667,87.36
75,75.10166666666666,89.80666666666667,87.71
80,74.98333333333333,89.63,87.59
85,74.64,89.25166666666667,87.27000000000001
90,74.955,89.5,87.27000000000001
95,74.795,89.425,87.26
100,74.58333333333333,89.14166666666667,86.92999999999999
105,74.52666666666666,88.79333333333334,86.32
110,74.595,88.925,86.7
115,74.44,88.82666666666667,86.45
120,74.575,88.91333333333333,86.42999999999999
125,74.59333333333333,88.85833333333333,86.08
130,74.615,88.89,86.31
135,74.765,89.04833333333333,86.5
140,75.06666666666668,89.37833333333333,86.63
145,75.0,89.30333333333334,86.72
150,74.96000000000001,89.205,86.41
155,74.83,89.07166666666667,86.11
160,74.75833333333334,88.99666666666667,86.27
165,74.87166666666667,89.07833333333333,86.22
170,74.86333333333334,89.01833333333333,85.92
175,74.66666666666667,88.76166666666667,85.7
180,74.57666666666667,88.74499999999999,86.11999999999999
185,74.7,88.97166666666666,86.02
190,74.92166666666667,89.16666666666667,86.24000000000001
195,74.61666666666666,88.79833333333333,86.00999999999999
200,74.73833333333333,88.92833333333333,86.1
205,74.72,88.905,86.18
210,74.81666666666666,88.94166666666666,85.85000000000001
215,74.66166666666668,88.79166666666667,85.77
220,74.94833333333332,89.16166666666666,86.44
225,74.86,89.01,86.27
230,74.46666666666667,88.53166666666667,85.81
235,75.00333333333333,89.07666666666667,86.11
240,74.91833333333334,88.94,85.76
245,75.26333333333334,89.17833333333334,85.87
250,75.32833333333333,89.395,86.33
255,75.44333333333333,89.375,86.02
260,75.57166666666667,89.55,86.33
265,75.51666666666667,89.54833333333333,86.04
270,75.39666666666666,89.31333333333333,85.98
275,75.825,89.77666666666667,86.26
280,75.74833333333333,89.63833333333334,86.22999999999999
285,75.91833333333334,89.85166666666666,86.47
290,75.83833333333332,89.785,86.36
295,75.75833333333334,89.78333333333333,86.42999999999999
300,75.60833333333333,89.50333333333333,86.44
305,75.96000000000001,89.97666666666667,86.44
310,76.12666666666667,90.07833333333333,86.50999999999999
315,76.02166666666666,89.88833333333334,86.57000000000001
320,76.03999999999999,89.9,86.32
325,76.13666666666667,90.01666666666667,86.68
330,76.17,90.035,86.63
335,76.39666666666668,90.10000000000001,86.86
340,75.93166666666666,89.78,86.72
345,75.94333333333333,89.76166666666666,86.53999999999999
350,76.10666666666667,89.83,86.52
355,76.21333333333334,90.00333333333333,86.77
360,76.18833333333333,90.05833333333332,86.75
365,76.27000000000001,90.08166666666668,86.55000000000001
370,75.73833333333333,89.445,85.84
375,76.24166666666666,89.91333333333333,86.41
380,76.28833333333334,89.92999999999999,86.33999999999999
385,76.57666666666667,90.33333333333333,86.78
390,76.36833333333334,90.20666666666666,86.49
395,76.38333333333334,90.11666666666667,86.24000000000001
400,76.60166666666667,90.30666666666667,86.59
405,76.19500000000001,89.905,86.24000000000001
410,76.23,89.98833333333334,86.9
415,76.43166666666666,90.075,86.47
420,76.38666666666667,90.16,86.64
425,76.48333333333333,90.17166666666667,86.56
430,76.39333333333333,89.96833333333333,86.28
435,76.58833333333334,90.27,86.45
440,76.42666666666666,90.02833333333334,86.28
445,76.46166666666666,90.005,86.08
450,76.74666666666667,90.34166666666667,86.75
455,76.57833333333333,90.11666666666667,86.56
460,76.805,90.40666666666667,86.72999999999999
465,76.52,90.14166666666667,86.46000000000001
470,76.72166666666666,90.36166666666666,86.6
475,76.74,90.22666666666666,86.72999999999999
480,76.785,90.375,86.72
485,76.99666666666667,90.57166666666666,86.89
490,76.96833333333333,90.425,86.69
495,76.97833333333334,90.60000000000001,86.81
500,76.78333333333333,90.38333333333334,86.50999999999999
