,pca_variance_class
0,0.9841865353392272
1,0.986772217200492
2,0.9817633365473655
3,0.9856852377695046
4,0.9808606186338835
5,0.9838300523462972
6,0.9818074932512915
7,0.9894090136176705
8,0.9811338743276732
9,0.9861278104732015
