,number_pca_components_class
0,6
1,7
2,7
3,8
4,7
5,8
6,7
7,6
8,7
9,8
10,8
11,7
12,7
13,4
14,6
15,8
16,7
17,7
18,7
19,7
20,7
21,7
22,6
23,5
24,7
25,8
26,7
27,7
28,8
29,7
30,8
31,8
32,8
33,8
34,9
35,7
36,7
37,8
38,6
39,7
40,8
41,8
42,7
43,7
44,8
45,6
46,7
47,8
48,8
49,7
50,7
51,8
52,7
53,8
54,8
55,6
56,8
57,8
58,8
59,8
60,7
61,8
62,7
63,6
64,7
65,6
66,7
67,7
68,8
69,8
70,6
71,6
72,7
73,8
74,8
75,6
76,8
77,8
78,7
79,7
80,7
81,7
82,9
83,7
84,6
85,6
86,7
87,6
88,7
89,7
90,8
91,8
92,7
93,8
94,6
95,6
96,6
97,8
98,8
99,8
100,8
101,6
102,6
103,7
104,6
105,7
106,8
107,6
108,6
109,7
110,7
111,6
112,7
113,8
114,7
115,6
116,6
117,6
118,6
119,7
120,9
121,6
122,7
123,7
124,6
125,7
126,8
127,7
128,6
129,7
130,8
131,7
132,6
133,6
134,7
135,8
136,9
137,6
138,7
139,6
140,8
141,7
142,8
143,7
144,7
145,7
146,5
147,8
148,5
149,7
150,8
151,6
152,8
153,7
154,5
155,7
156,7
157,6
158,6
159,7
160,9
161,7
162,6
163,7
164,6
165,6
166,5
167,7
168,7
169,8
170,6
171,8
172,7
173,6
174,7
175,7
176,8
177,7
178,6
179,7
180,8
181,8
182,6
183,7
184,6
185,8
186,6
187,6
188,6
189,7
190,7
191,7
192,6
193,7
194,5
195,6
196,6
197,6
198,6
199,8
