,number_pca_components_class
0,7
1,8
2,8
3,8
4,8
5,7
6,8
7,8
8,7
9,7
10,7
11,8
12,7
13,7
14,8
15,8
16,8
17,8
18,8
19,8
20,7
21,7
22,8
23,7
24,7
25,8
26,8
27,7
28,7
29,7
30,8
31,8
32,8
33,8
34,7
35,8
36,7
37,8
38,7
39,8
40,8
41,8
42,8
43,7
44,8
45,7
46,8
47,8
48,8
49,8
50,7
51,7
52,8
53,8
54,7
55,7
56,8
57,8
58,8
59,8
60,7
61,7
62,8
63,7
64,7
65,7
66,7
67,7
68,7
69,8
70,7
71,7
72,7
73,7
74,8
75,7
76,7
77,8
78,8
79,8
80,7
81,7
82,7
83,7
84,6
85,8
86,7
87,7
88,7
89,8
90,7
91,8
92,8
93,8
94,6
95,7
96,7
97,7
98,8
99,8
100,7
101,7
102,7
103,7
104,7
105,8
106,8
107,7
108,7
109,8
110,7
111,7
112,7
113,7
114,8
115,7
116,6
117,7
118,7
119,8
120,7
121,7
122,8
123,7
124,7
125,7
126,7
127,7
128,7
129,7
130,7
131,8
132,7
133,6
134,7
135,7
136,7
137,7
138,8
139,7
140,8
141,7
142,7
143,7
144,8
145,8
146,6
147,7
148,7
149,8
150,7
151,7
152,7
153,7
154,6
155,7
156,7
157,7
158,7
159,7
160,7
161,8
162,7
163,7
164,7
165,7
166,6
167,7
168,7
169,8
170,7
171,7
172,8
173,6
174,7
175,8
176,7
177,7
178,7
179,8
180,7
181,8
182,7
183,7
184,7
185,7
186,7
187,7
188,7
189,8
190,7
191,7
192,7
193,7
194,7
195,7
196,8
197,7
198,7
199,7
