,number_pca_components_class
0,6
1,5
2,6
3,7
4,6
5,6
6,7
7,7
8,7
9,6
10,7
11,7
12,5
13,6
14,7
15,7
16,7
17,8
18,6
19,7
20,6
21,6
22,6
23,5
24,6
25,6
26,7
27,6
28,6
29,6
30,6
31,7
32,6
33,7
34,7
35,6
36,7
37,7
38,7
39,7
40,7
41,7
42,7
43,7
44,7
45,5
46,8
47,7
48,6
49,6
50,6
51,6
52,6
53,6
54,6
55,5
56,6
57,6
58,5
59,6
60,5
61,6
62,7
63,6
64,6
65,5
66,6
67,7
68,6
69,8
70,5
71,7
72,8
73,6
74,7
75,6
76,7
77,5
78,6
79,8
80,8
81,5
82,6
83,7
84,5
85,7
86,6
87,6
88,7
89,7
90,7
91,6
92,7
93,6
94,6
95,7
96,6
97,6
98,6
99,6
100,6
101,6
102,7
103,6
104,6
105,5
106,6
107,5
108,5
109,7
110,6
111,5
112,5
113,7
114,6
115,7
116,5
117,7
118,5
119,5
120,6
121,6
122,7
123,6
124,6
125,6
126,6
127,7
128,5
129,6
130,8
131,7
132,6
133,5
134,7
135,7
136,6
137,6
138,6
139,6
140,7
141,6
142,6
143,4
144,6
145,7
146,6
147,6
148,6
149,7
150,6
151,7
152,7
153,6
154,5
155,7
156,6
157,5
158,7
159,7
160,8
161,7
162,6
163,7
164,6
165,5
166,4
167,5
168,8
169,6
170,6
171,7
172,7
173,6
174,6
175,7
176,6
177,5
178,5
179,6
180,7
181,6
182,6
183,7
184,5
185,6
186,5
187,6
188,7
189,7
190,5
191,5
192,4
193,6
194,5
195,7
196,7
197,6
198,6
199,7
