epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,31.78666666666667,63.873333333333335,65.14999999999999
1,42.964999999999996,92.08666666666666,92.61
2,44.625,95.92166666666667,96.3
4,45.205,97.315,97.65
6,45.47833333333333,97.83666666666667,98.00999999999999
8,45.61833333333333,98.08166666666666,98.11999999999999
10,45.751666666666665,98.19333333333333,98.11
12,45.836666666666666,98.10833333333333,97.84
14,45.915,98.02499999999999,97.71
16,46.00666666666667,97.74833333333333,97.42
18,45.98833333333333,97.21499999999999,96.89
20,45.845,96.47333333333333,96.23
25,45.839999999999996,95.61166666666666,95.39999999999999
30,45.57333333333333,94.68666666666667,94.67999999999999
35,45.44166666666667,93.88833333333334,94.08
40,45.21,93.04166666666667,92.81
45,44.714999999999996,91.75666666666666,91.96
50,44.84166666666667,91.83833333333334,91.74
55,44.971666666666664,91.62,91.93
60,44.875,91.295,91.13
65,44.80166666666667,91.36666666666666,91.16
70,44.29833333333333,90.05833333333332,90.07
75,43.39,88.3,88.26
80,43.233333333333334,87.71833333333333,87.92
85,43.18833333333333,87.545,88.41
90,42.49,86.205,86.75
95,42.42166666666667,84.65666666666667,84.82
100,42.745,85.455,85.44
105,42.62833333333334,84.82666666666667,85.13
110,42.723333333333336,84.36,84.41
115,43.596666666666664,85.99666666666667,86.38
120,43.82333333333333,85.91166666666666,85.82
125,43.733333333333334,85.63166666666666,85.72
130,43.73166666666667,85.13,85.24000000000001
135,43.718333333333334,84.71499999999999,84.37
140,43.64833333333333,83.85666666666667,83.88
145,43.846666666666664,84.24000000000001,84.04
150,43.855,84.495,84.33
155,43.76833333333333,84.70666666666666,84.34
160,43.87833333333334,84.63166666666667,84.50999999999999
165,43.74,83.96166666666667,83.89
170,43.72833333333334,84.24000000000001,83.78999999999999
175,43.946666666666665,84.70666666666666,84.59
180,44.05833333333333,84.38833333333334,84.48
185,44.04,84.68,84.49
190,43.974999999999994,84.08666666666666,83.67
195,44.071666666666665,84.52499999999999,84.23
200,44.153333333333336,84.31333333333333,84.32
205,44.145,84.46000000000001,84.52
210,44.17833333333333,84.60333333333332,84.14
215,44.446666666666665,84.94166666666668,84.72
220,44.138333333333335,84.39666666666666,83.91
225,44.34,84.84833333333334,84.17
230,44.14666666666667,84.32666666666667,83.61
235,44.153333333333336,84.615,84.65
240,44.038333333333334,83.83166666666668,83.86
245,44.18333333333334,84.28999999999999,83.99
250,44.193333333333335,84.59166666666667,84.41
255,44.07833333333333,84.58833333333334,84.44
260,44.208333333333336,84.72,84.67
265,44.185,84.36666666666667,84.38
270,44.43666666666667,84.08166666666666,83.78
275,44.348333333333336,84.285,84.47
280,44.461666666666666,84.70666666666666,84.77
285,44.66,84.96666666666667,85.05
290,44.629999999999995,83.96833333333333,84.09
295,44.70666666666666,84.02,83.81
300,44.75333333333333,84.425,84.36
305,44.471666666666664,84.34833333333333,84.26
310,44.641666666666666,84.71666666666667,84.84
315,44.638333333333335,84.8,84.66
320,44.54,84.86166666666666,84.49
325,44.498333333333335,84.91166666666666,84.87
330,44.553333333333335,85.515,85.82
335,44.365,84.65833333333333,84.68
340,44.54166666666667,84.56,84.61999999999999
345,44.69833333333334,84.68333333333334,84.65
350,44.48833333333334,84.745,84.67
355,44.89666666666667,84.96833333333333,84.82
360,44.58166666666667,84.86833333333334,84.7
365,44.474999999999994,84.52333333333333,84.21
370,44.70333333333333,84.60666666666667,84.36
375,44.83333333333333,85.19,84.7
380,44.45166666666667,84.78166666666667,84.68
385,44.645,84.57833333333333,84.6
390,44.529999999999994,84.8,84.5
395,44.645,84.98333333333333,84.72
400,44.54,84.475,84.35000000000001
405,44.45,85.09666666666666,84.73
410,44.665,84.595,84.65
415,44.43333333333334,84.42833333333334,84.58
420,44.348333333333336,83.88333333333333,83.78
425,44.483333333333334,84.34166666666667,84.02
430,44.54,84.50833333333333,84.1
435,44.598333333333336,84.06166666666667,83.89999999999999
440,44.556666666666665,84.83333333333334,84.76
445,44.64333333333334,84.29833333333333,84.48
450,44.74333333333333,85.095,85.0
455,44.61333333333333,84.07166666666667,83.62
460,44.515,84.07166666666667,83.96000000000001
465,44.46333333333333,84.02666666666667,84.09
470,44.59166666666667,84.58,84.63000000000001
475,44.82666666666667,84.36666666666667,84.36
480,44.766666666666666,84.49166666666666,84.50999999999999
485,44.78666666666667,84.78666666666666,84.78999999999999
490,44.873333333333335,84.43333333333334,84.17
495,44.68833333333333,84.15833333333333,84.37
500,44.861666666666665,84.08333333333333,83.67
