,epoch,average_angle_pc_weight
0,0,90.11012420654296
1,1,75.65509567260742
2,2,75.03811416625976
3,4,72.9122444152832
4,6,71.48355255126953
5,8,70.24447097778321
6,10,69.24325256347656
7,12,68.71248016357421
8,14,68.2423583984375
9,16,67.95991592407226
10,18,67.82807388305665
11,20,67.69180374145508
12,25,67.86938552856445
13,30,68.30529327392578
14,35,68.77141799926758
15,40,68.24935760498047
16,45,67.96238784790039
17,50,67.34970016479492
18,55,67.17772331237794
19,60,67.18872566223145
20,65,67.03156509399415
21,70,67.06774139404297
22,75,66.94111518859863
23,80,67.26568756103515
24,85,67.19540824890137
25,90,67.04731750488281
26,95,66.79262084960938
27,100,67.05746841430664
