,epoch,average_angle_pc_weight
0,0,89.59005508422851
1,1,75.63447875976563
2,2,74.81001434326171
3,4,72.61574935913086
4,6,71.3608612060547
5,8,70.43070678710937
6,10,69.57384719848633
7,12,68.9507049560547
8,14,68.50174102783203
9,16,68.3525764465332
10,18,68.2231819152832
11,20,68.23996658325196
12,25,68.23555068969726
13,30,68.24051971435547
14,35,68.30488433837891
15,40,67.6967586517334
16,45,67.35682601928711
17,50,67.61333618164062
18,55,67.27127342224121
19,60,67.1154224395752
20,65,67.09182815551758
21,70,67.06128387451172
22,75,66.89781799316407
23,80,67.12632522583007
24,85,67.0116584777832
25,90,66.59485092163087
26,95,66.62251319885254
27,100,66.85295295715332
