Epoch,Correct,Total,Accuracy
10,363,43276,0.0084
11,366,43276,0.0085
12,346,43276,0.008
13,340,43276,0.0079
14,468,43276,0.0108
15,413,43276,0.0095
16,376,43276,0.0087
17,360,43276,0.0083
18,411,43276,0.0095
19,466,43276,0.0108
20,538,43276,0.0124
21,436,43276,0.0101
22,537,43276,0.0124
23,474,43276,0.011
24,600,43276,0.0139
25,562,43276,0.013
26,575,43276,0.0133
27,564,43276,0.013
28,761,43276,0.0176
29,685,43276,0.0158
30,650,43276,0.015
31,696,43276,0.0161
32,706,43276,0.0163
33,658,43276,0.0152
34,624,43276,0.0144
35,757,43276,0.0175
36,892,43276,0.0206
37,782,43276,0.0181
38,751,43276,0.0174
39,997,43276,0.023
40,978,43276,0.0226
41,856,43276,0.0198
42,896,43276,0.0207
43,910,43276,0.021
44,992,43276,0.0229
45,980,43276,0.0226
46,962,43276,0.0222
47,970,43276,0.0224
48,1123,43276,0.0259
49,1005,43276,0.0232
50,946,43276,0.0219
51,907,43276,0.021
52,804,43276,0.0186
53,1109,43276,0.0256
54,1099,43276,0.0254
55,1103,43276,0.0255
56,1214,43276,0.0281
57,1222,43276,0.0282
58,1197,43276,0.0277
59,1167,43276,0.027
60,1375,43276,0.0318
61,1051,43276,0.0243
62,1169,43276,0.027
63,1223,43276,0.0283
64,1290,43276,0.0298
65,1556,43276,0.036
66,994,43276,0.023
67,1134,43276,0.0262
68,1261,43276,0.0291
69,1200,43276,0.0277
70,1211,43276,0.028
71,1368,43276,0.0316
72,1093,43276,0.0253
73,1271,43276,0.0294
74,1050,43276,0.0243
75,1342,43276,0.031
76,1208,43276,0.0279
77,1575,43276,0.0364
78,1469,43276,0.0339
79,1579,43276,0.0365
80,1854,43276,0.0428
81,1531,43276,0.0354
82,1700,43276,0.0393
83,1545,43276,0.0357
84,1639,43276,0.0379
85,1566,43276,0.0362
86,1642,43276,0.0379
87,1520,43276,0.0351
88,1547,43276,0.0357
89,1562,43276,0.0361
90,1443,43276,0.0333
91,1402,43276,0.0324
92,1479,43276,0.0342
93,1551,43276,0.0358
94,1747,43276,0.0404
95,1834,43276,0.0424
96,2176,43276,0.0503
97,1689,43276,0.039
98,1512,43276,0.0349
99,1613,43276,0.0373
