Epoch,Correct,Total,Accuracy
10,15873,16724,0.9491
11,15929,16724,0.9525
12,16056,16724,0.9601
13,16127,16724,0.9643
14,15766,16724,0.9427
15,15993,16724,0.9563
16,16073,16724,0.9611
17,16180,16724,0.9675
18,16076,16724,0.9613
19,15968,16724,0.9548
20,15829,16724,0.9465
21,16153,16724,0.9659
22,15867,16724,0.9488
23,16101,16724,0.9627
24,15854,16724,0.948
25,15923,16724,0.9521
26,15984,16724,0.9558
27,16088,16724,0.962
28,15607,16724,0.9332
29,15852,16724,0.9479
30,15977,16724,0.9553
31,15793,16724,0.9443
32,15466,16724,0.9248
33,15934,16724,0.9528
34,15985,16724,0.9558
35,15643,16724,0.9354
36,15769,16724,0.9429
37,15782,16724,0.9437
38,15907,16724,0.9511
39,15325,16724,0.9163
40,14919,16724,0.8921
41,15412,16724,0.9215
42,15586,16724,0.932
43,15612,16724,0.9335
44,15286,16724,0.914
45,15626,16724,0.9343
46,15454,16724,0.9241
47,15687,16724,0.938
48,15187,16724,0.9081
49,15506,16724,0.9272
50,15578,16724,0.9315
51,15620,16724,0.934
52,15906,16724,0.9511
53,15603,16724,0.933
54,15728,16724,0.9404
55,15498,16724,0.9267
56,15411,16724,0.9215
57,15401,16724,0.9209
58,15492,16724,0.9263
59,15323,16724,0.9162
60,15268,16724,0.9129
61,15536,16724,0.929
62,15610,16724,0.9334
63,15329,16724,0.9166
64,15179,16724,0.9076
65,13744,16724,0.8218
66,15589,16724,0.9321
67,15565,16724,0.9307
68,15350,16724,0.9178
69,15598,16724,0.9327
70,15238,16724,0.9111
71,14500,16724,0.867
72,15357,16724,0.9183
73,15086,16724,0.9021
74,15249,16724,0.9118
75,15228,16724,0.9105
76,15531,16724,0.9287
77,15385,16724,0.9199
78,15461,16724,0.9245
79,15262,16724,0.9126
80,14890,16724,0.8903
81,15139,16724,0.9052
82,15293,16724,0.9144
83,15152,16724,0.906
84,15078,16724,0.9016
85,15313,16724,0.9156
86,15296,16724,0.9146
87,15379,16724,0.9196
88,15326,16724,0.9164
89,15224,16724,0.9103
90,15261,16724,0.9125
91,15463,16724,0.9246
92,15122,16724,0.9042
93,15495,16724,0.9265
94,15540,16724,0.9292
95,15138,16724,0.9052
96,14432,16724,0.863
97,15603,16724,0.933
98,15432,16724,0.9227
99,15498,16724,0.9267
