,number_pca_components_class
0,31
1,33
2,39
3,40
4,36
5,49
6,48
7,47
8,40
9,43
10,44
11,44
12,32
13,25
14,44
15,49
16,50
17,48
18,39
19,44
20,37
21,41
22,37
23,25
24,45
25,48
26,50
27,49
28,44
29,49
30,46
31,45
32,47
33,48
34,43
35,42
36,39
37,44
38,44
39,40
40,50
41,49
42,44
43,44
44,33
45,33
46,42
47,47
48,47
49,46
50,43
51,41
52,39
53,51
54,47
55,37
56,43
57,44
58,39
59,50
60,36
61,45
62,45
63,48
64,50
65,38
66,49
67,57
68,39
69,52
70,33
71,40
72,50
73,50
74,44
75,48
76,57
77,46
78,42
79,57
80,56
81,32
82,37
83,47
84,40
85,49
86,41
87,47
88,54
89,53
90,33
91,44
92,52
93,36
94,28
95,42
96,43
97,44
98,47
99,55
100,50
101,41
102,55
103,32
104,48
105,41
106,48
107,34
108,36
109,44
110,49
111,27
112,39
113,53
114,45
115,28
116,35
117,49
118,37
119,42
120,48
121,35
122,53
123,46
124,28
125,49
126,36
127,47
128,34
129,44
130,50
131,51
132,45
133,26
134,51
135,49
136,42
137,46
138,43
139,50
140,42
141,47
142,49
143,37
144,50
145,30
146,36
147,50
148,40
149,55
150,50
151,49
152,48
153,30
154,34
155,49
156,50
157,38
158,56
159,54
160,56
161,52
162,42
163,41
164,39
165,35
166,24
167,36
168,55
169,44
170,38
171,47
172,53
173,36
174,45
175,55
176,34
177,34
178,31
179,45
180,44
181,37
182,37
183,41
184,33
185,50
186,30
187,30
188,44
189,41
190,40
191,24
192,28
193,32
194,36
195,43
196,40
197,44
198,39
199,40
