,number_pca_components_class
0,9
1,11
2,11
3,11
4,10
5,11
6,12
7,12
8,10
9,11
10,11
11,11
12,11
13,10
14,11
15,11
16,11
17,11
18,12
19,12
20,11
21,11
22,11
23,10
24,12
25,12
26,12
27,12
28,12
29,12
30,11
31,12
32,11
33,12
34,12
35,12
36,11
37,11
38,11
39,11
40,11
41,11
42,11
43,11
44,11
45,10
46,11
47,11
48,12
49,12
50,12
51,11
52,11
53,12
54,12
55,11
56,11
57,11
58,12
59,11
60,11
61,11
62,11
63,12
64,11
65,11
66,12
67,12
68,12
69,11
70,11
71,12
72,12
73,11
74,12
75,11
76,12
77,12
78,11
79,12
80,12
81,12
82,11
83,11
84,11
85,12
86,12
87,12
88,11
89,11
90,11
91,12
92,11
93,11
94,10
95,11
96,11
97,11
98,11
99,11
100,11
101,11
102,12
103,11
104,11
105,12
106,12
107,11
108,11
109,11
110,11
111,11
112,11
113,11
114,11
115,10
116,11
117,12
118,11
119,12
120,11
121,11
122,11
123,12
124,11
125,11
126,11
127,12
128,11
129,12
130,12
131,11
132,11
133,11
134,12
135,11
136,11
137,11
138,12
139,11
140,11
141,11
142,11
143,11
144,11
145,10
146,10
147,11
148,11
149,12
150,12
151,11
152,11
153,10
154,10
155,12
156,12
157,11
158,12
159,11
160,12
161,12
162,11
163,11
164,11
165,11
166,10
167,11
168,12
169,12
170,11
171,12
172,12
173,11
174,11
175,11
176,11
177,11
178,11
179,11
180,12
181,12
182,11
183,12
184,11
185,12
186,10
187,10
188,12
189,11
190,12
191,12
192,11
193,11
194,11
195,11
196,11
197,11
198,11
199,11
