,pca_variance_class
0,0.8225887149248748
1,0.8331097218369238
2,0.8644489066833909
3,0.7294285366836959
4,0.7170367420976409
5,0.8048225785985468
6,0.7545677195749075
7,0.8191291024810029
8,0.8297555187697542
9,0.6620750897688443
