epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,39.27166666666667,84.24166666666667,83.37
42,40.39666666666666,87.07000000000001,85.82
43,40.839999999999996,88.02166666666666,86.98
44,41.196666666666665,87.92,86.92
45,41.555,88.51,87.47
46,41.68333333333333,88.07333333333334,86.5
47,41.80833333333333,88.62833333333333,86.97
48,41.961666666666666,87.91166666666666,86.4
49,41.95666666666666,88.41,86.8
50,42.03333333333333,88.42833333333333,86.92
51,42.07666666666667,87.06833333333334,85.5
52,42.20833333333333,88.42666666666666,87.14
53,42.11833333333333,86.98166666666667,84.98
54,42.14833333333333,87.95166666666667,86.33999999999999
55,42.306666666666665,88.24333333333333,86.49
56,42.225,87.96666666666667,86.33
57,42.28,87.10666666666667,85.27
58,42.31333333333333,87.95333333333333,86.13
59,42.37166666666667,86.60166666666666,84.50999999999999
60,42.370000000000005,87.385,85.61
61,42.23166666666667,84.81,83.34
62,42.21333333333334,87.56666666666668,86.06
63,42.111666666666665,86.655,85.17
64,42.01166666666667,87.28333333333333,85.72999999999999
65,41.81,86.52666666666666,84.96000000000001
66,42.07,87.42666666666666,85.99
67,42.04833333333333,86.53833333333333,85.22999999999999
68,41.83833333333333,87.075,85.91
69,41.87833333333334,86.985,85.92999999999999
70,41.77666666666667,87.30166666666666,85.37
71,41.805,86.08833333333334,84.8
72,42.07,85.73166666666665,84.08
73,41.69833333333333,87.03166666666667,86.1
74,41.733333333333334,85.51166666666667,84.13000000000001
75,41.803333333333335,87.015,85.6
76,41.821666666666665,87.455,86.42999999999999
77,41.665,85.49333333333334,84.16
78,41.961666666666666,87.815,86.17
79,41.95833333333333,87.44666666666666,85.78
80,41.85166666666667,87.405,85.9
81,41.85,87.12166666666667,85.71
82,41.928333333333335,86.98833333333333,85.37
83,41.835,86.83833333333332,85.54
84,41.70333333333333,87.14166666666667,85.11
85,41.69833333333333,85.60333333333332,83.95
86,41.76833333333334,87.54166666666666,85.98
87,41.83833333333333,87.15,85.56
88,41.32,87.42,85.8
89,41.685,87.79166666666667,86.44
90,41.885,87.97833333333334,86.79
91,41.608333333333334,84.12333333333333,82.85
92,41.56,83.71499999999999,82.28999999999999
93,41.435,86.545,85.28999999999999
94,41.461666666666666,86.32333333333332,85.06
95,41.57666666666667,87.22333333333333,85.66
96,41.528333333333336,86.53666666666666,85.44
97,41.63666666666666,84.98166666666667,83.17999999999999
98,41.34166666666667,84.79833333333333,83.39
99,41.29,85.79666666666667,84.26
100,41.35166666666667,87.34333333333333,85.44
