,number_pca_components_class
0,6
1,9
2,8
3,8
4,9
5,8
6,9
7,9
8,8
9,8
10,7
11,9
12,8
13,9
14,9
15,9
16,9
17,9
18,8
19,8
20,9
21,9
22,9
23,8
24,8
25,8
26,8
27,8
28,8
29,8
30,8
31,9
32,8
33,8
34,7
35,9
36,7
37,8
38,8
39,8
40,8
41,8
42,8
43,8
44,8
45,7
46,8
47,8
48,9
49,9
50,8
51,8
52,8
53,8
54,7
55,8
56,8
57,8
58,8
59,8
60,8
61,7
62,9
63,8
64,9
65,8
66,9
67,8
68,8
69,8
70,8
71,8
72,9
73,8
74,8
75,8
76,9
77,8
78,9
79,9
80,8
81,8
82,7
83,8
84,7
85,9
86,8
87,8
88,8
89,9
90,8
91,8
92,9
93,8
94,7
95,8
96,8
97,9
98,8
99,9
100,8
101,8
102,9
103,9
104,8
105,9
106,8
107,8
108,8
109,8
110,8
111,8
112,8
113,8
114,8
115,8
116,7
117,7
118,8
119,8
120,8
121,8
122,9
123,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,7
134,8
135,9
136,8
137,9
138,8
139,8
140,9
141,9
142,9
143,8
144,9
145,9
146,7
147,8
148,8
149,9
150,8
151,8
152,8
153,8
154,7
155,8
156,8
157,9
158,9
159,8
160,8
161,9
162,8
163,8
164,8
165,8
166,6
167,8
168,9
169,8
170,8
171,9
172,9
173,7
174,8
175,8
176,8
177,7
178,7
179,8
180,8
181,8
182,8
183,8
184,7
185,7
186,7
187,7
188,8
189,8
190,7
191,8
192,6
193,7
194,7
195,8
196,9
197,8
198,8
199,8
