,number_pca_components_class
0,6
1,8
2,8
3,9
4,9
5,10
6,9
7,8
8,9
9,9
10,9
11,8
12,9
13,5
14,7
15,10
16,8
17,9
18,8
19,9
20,9
21,9
22,8
23,5
24,9
25,9
26,9
27,9
28,9
29,9
30,9
31,9
32,10
33,10
34,9
35,8
36,7
37,9
38,7
39,8
40,10
41,9
42,9
43,8
44,9
45,6
46,8
47,10
48,9
49,8
50,8
51,10
52,9
53,10
54,10
55,8
56,9
57,10
58,9
59,9
60,8
61,9
62,8
63,8
64,8
65,7
66,8
67,9
68,10
69,9
70,8
71,7
72,8
73,9
74,8
75,7
76,9
77,9
78,8
79,8
80,8
81,8
82,10
83,9
84,7
85,8
86,8
87,7
88,8
89,9
90,10
91,9
92,8
93,9
94,7
95,7
96,7
97,9
98,9
99,9
100,10
101,7
102,8
103,9
104,7
105,9
106,9
107,8
108,7
109,8
110,8
111,8
112,9
113,8
114,8
115,8
116,7
117,7
118,7
119,8
120,11
121,7
122,9
123,9
124,7
125,9
126,10
127,8
128,8
129,9
130,9
131,8
132,7
133,7
134,8
135,10
136,10
137,8
138,9
139,8
140,9
141,8
142,10
143,8
144,8
145,8
146,6
147,10
148,6
149,8
150,10
151,8
152,10
153,8
154,6
155,8
156,9
157,8
158,8
159,9
160,10
161,9
162,8
163,8
164,8
165,7
166,6
167,8
168,9
169,9
170,7
171,10
172,9
173,7
174,8
175,9
176,9
177,7
178,6
179,8
180,10
181,8
182,7
183,8
184,6
185,9
186,6
187,6
188,6
189,9
190,7
191,7
192,6
193,8
194,6
195,8
196,8
197,7
198,7
199,10
