Epoch,Correct,Total,Accuracy
40,84,21536,0.0039
41,102,21536,0.0047
42,122,21536,0.0057
43,102,21536,0.0047
44,115,21536,0.0053
45,113,21536,0.0052
46,120,21536,0.0056
47,103,21536,0.0048
48,95,21536,0.0044
49,117,21536,0.0054
50,122,21536,0.0057
51,99,21536,0.0046
52,134,21536,0.0062
53,200,21536,0.0093
54,80,21536,0.0037
55,109,21536,0.0051
56,126,21536,0.0059
57,148,21536,0.0069
58,141,21536,0.0065
59,110,21536,0.0051
60,87,21536,0.004
61,78,21536,0.0036
62,101,21536,0.0047
63,91,21536,0.0042
64,92,21536,0.0043
65,109,21536,0.0051
66,81,21536,0.0038
67,87,21536,0.004
68,104,21536,0.0048
69,78,21536,0.0036
70,110,21536,0.0051
71,107,21536,0.005
72,124,21536,0.0058
73,131,21536,0.0061
74,105,21536,0.0049
75,101,21536,0.0047
76,152,21536,0.0071
77,93,21536,0.0043
78,78,21536,0.0036
79,101,21536,0.0047
80,83,21536,0.0039
81,103,21536,0.0048
82,83,21536,0.0039
83,108,21536,0.005
84,116,21536,0.0054
85,180,21536,0.0084
86,86,21536,0.004
87,121,21536,0.0056
88,135,21536,0.0063
89,89,21536,0.0041
90,151,21536,0.007
91,127,21536,0.0059
92,82,21536,0.0038
93,104,21536,0.0048
94,108,21536,0.005
95,122,21536,0.0057
96,88,21536,0.0041
97,108,21536,0.005
98,129,21536,0.006
99,118,21536,0.0055
