,epoch,Train_accuracy,Test_accuracy
0,1,73.47333333333333,93.42
1,2,94.83166666666666,94.74000000000001
2,3,96.61999999999999,97.23
3,4,97.51333333333334,98.13
4,5,98.05833333333334,98.27
5,6,98.40666666666667,98.4
6,7,98.69833333333334,98.49
7,8,98.86166666666666,98.52
8,9,99.04666666666667,98.69
9,10,99.13833333333332,98.74000000000001
10,11,99.19166666666666,98.3
11,12,99.19,98.49
12,13,99.29333333333334,98.71
13,14,99.405,98.85000000000001
14,15,99.49833333333333,98.69
15,16,99.48166666666667,98.97
16,17,99.55166666666668,98.89
17,18,99.59166666666667,99.09
18,19,99.60166666666666,99.16
19,20,99.62666666666667,98.96000000000001
20,21,99.685,98.86
21,22,99.615,99.06
22,23,99.71166666666666,98.85000000000001
23,24,99.72,98.83999999999999
24,25,99.75833333333334,99.09
25,26,99.75500000000001,98.85000000000001
26,27,99.74499999999999,99.1
27,28,99.8,98.95
28,29,99.82666666666667,98.72999999999999
29,30,99.85833333333333,98.67
30,31,99.85333333333334,99.05000000000001
31,32,99.79166666666667,99.0
32,33,99.83333333333333,98.95
33,34,99.81166666666667,99.09
34,35,99.875,98.98
35,36,99.88,99.16
36,37,99.85833333333333,98.78
37,38,99.85833333333333,98.83999999999999
38,39,99.77833333333334,99.05000000000001
39,40,99.88833333333334,98.97
40,41,99.91,99.1
