Epoch,Correct,Total,Accuracy
10,642,32546,0.0197
11,624,32546,0.0192
12,601,32546,0.0185
13,594,32546,0.0183
14,610,32546,0.0187
15,580,32546,0.0178
16,597,32546,0.0183
17,661,32546,0.0203
18,666,32546,0.0205
19,636,32546,0.0195
20,673,32546,0.0207
21,659,32546,0.0202
22,683,32546,0.021
23,728,32546,0.0224
24,732,32546,0.0225
25,723,32546,0.0222
26,739,32546,0.0227
27,793,32546,0.0244
28,773,32546,0.0238
29,771,32546,0.0237
30,748,32546,0.023
31,762,32546,0.0234
32,757,32546,0.0233
33,744,32546,0.0229
34,827,32546,0.0254
35,767,32546,0.0236
36,701,32546,0.0215
37,812,32546,0.0249
38,764,32546,0.0235
39,800,32546,0.0246
40,796,32546,0.0245
41,848,32546,0.0261
42,822,32546,0.0253
43,865,32546,0.0266
44,760,32546,0.0234
45,800,32546,0.0246
46,794,32546,0.0244
47,731,32546,0.0225
48,784,32546,0.0241
49,809,32546,0.0249
50,766,32546,0.0235
51,796,32546,0.0245
52,788,32546,0.0242
53,789,32546,0.0242
54,773,32546,0.0238
55,776,32546,0.0238
56,810,32546,0.0249
57,831,32546,0.0255
58,848,32546,0.0261
59,797,32546,0.0245
60,777,32546,0.0239
61,806,32546,0.0248
62,799,32546,0.0245
63,722,32546,0.0222
64,771,32546,0.0237
65,800,32546,0.0246
66,760,32546,0.0234
67,760,32546,0.0234
68,771,32546,0.0237
69,1010,32546,0.031
70,863,32546,0.0265
71,894,32546,0.0275
72,769,32546,0.0236
73,857,32546,0.0263
74,721,32546,0.0222
75,818,32546,0.0251
76,736,32546,0.0226
77,756,32546,0.0232
78,732,32546,0.0225
79,688,32546,0.0211
80,682,32546,0.021
81,726,32546,0.0223
82,737,32546,0.0226
83,893,32546,0.0274
84,732,32546,0.0225
85,733,32546,0.0225
86,767,32546,0.0236
87,771,32546,0.0237
88,711,32546,0.0218
89,704,32546,0.0216
90,771,32546,0.0237
91,773,32546,0.0238
92,751,32546,0.0231
93,805,32546,0.0247
94,659,32546,0.0202
95,666,32546,0.0205
96,732,32546,0.0225
97,930,32546,0.0286
98,667,32546,0.0205
99,798,32546,0.0245
