,epoch,Train_accuracy_org
0,1,23.496
1,2,27.76
2,3,33.300000000000004
3,4,36.534
4,5,38.45
5,6,40.262
6,7,41.918
7,8,43.169999999999995
8,9,44.064
9,10,44.762
10,11,45.366
11,12,45.778
12,13,46.176
13,14,46.426
14,15,46.5
15,16,46.623999999999995
16,17,46.762
17,18,46.398
18,19,46.154
19,20,45.824
20,21,45.414
21,22,45.048
22,23,44.606
23,24,44.072
24,25,43.848
25,26,43.45
26,27,43.059999999999995
27,28,42.577999999999996
28,29,42.333999999999996
29,30,42.054
30,31,41.476
31,32,41.198
32,33,40.668
33,34,40.274
34,35,39.768
35,36,39.534000000000006
36,37,39.192
37,38,38.91
38,39,38.884
39,40,38.576
40,41,38.286
41,42,38.006
42,43,37.428
43,44,37.216
44,45,36.664
45,46,35.708
46,47,36.672
47,48,36.028
48,49,36.742000000000004
49,50,37.05
50,51,37.397999999999996
51,52,36.34
52,53,35.202
53,54,36.26
54,55,36.232
55,56,37.018
56,57,37.502
57,58,37.114000000000004
58,59,38.428000000000004
59,60,36.282
60,61,37.692
61,62,37.184
62,63,38.582
63,64,38.372
64,65,38.17
65,66,37.89
66,67,37.368
67,68,38.198
68,69,37.958
69,70,38.744
70,71,39.418
71,72,38.918
72,73,38.974
73,74,39.178000000000004
74,75,38.396
75,76,39.426
76,77,39.65
77,78,39.536
78,79,39.873999999999995
79,80,39.432
80,81,40.494
81,82,40.926
82,83,39.578
83,84,41.052
84,85,41.642
85,86,41.5
86,87,41.442
87,88,40.394000000000005
88,89,41.948
89,90,41.27
90,91,41.102
91,92,41.32
92,93,41.174
93,94,40.526
94,95,41.52
95,96,41.036
96,97,42.022
97,98,42.064
98,99,41.544
99,100,42.272
100,101,41.824
101,102,42.352000000000004
102,103,41.862
103,104,42.0
104,105,42.306
105,106,42.198
106,107,42.64
107,108,42.94
108,109,43.264
109,110,43.57
110,111,42.842
111,112,43.172
112,113,42.84
113,114,42.858000000000004
114,115,43.092000000000006
115,116,43.541999999999994
116,117,43.218
117,118,42.494
118,119,43.458000000000006
119,120,43.178
120,121,43.494
121,122,43.09
122,123,43.606
123,124,43.87
124,125,43.818
125,126,44.025999999999996
126,127,43.653999999999996
127,128,43.956
128,129,43.55
129,130,43.57
130,131,43.25
131,132,44.028
132,133,44.004
133,134,43.712
134,135,43.844
135,136,43.924
136,137,44.072
137,138,43.906
138,139,43.828
139,140,43.858000000000004
140,141,44.098
141,142,44.566
142,143,44.248
143,144,44.336
144,145,44.214
145,146,43.89
146,147,44.302
147,148,43.791999999999994
148,149,44.226
149,150,44.61
150,151,44.788
151,152,44.532
152,153,44.734
153,154,44.676
154,155,44.696000000000005
155,156,44.804
156,157,45.224
157,158,45.034
158,159,44.692
159,160,44.772
160,161,45.126
161,162,44.976
162,163,44.934000000000005
163,164,45.212
164,165,44.544
165,166,44.572
166,167,43.818
167,168,44.808
168,169,44.586
169,170,45.018
170,171,45.116
171,172,45.141999999999996
172,173,45.288000000000004
173,174,45.332
174,175,45.268
175,176,45.368
176,177,45.256
177,178,45.436
178,179,45.519999999999996
179,180,45.342
180,181,45.28
181,182,45.46
182,183,45.554
183,184,45.494
184,185,45.604
185,186,45.464
186,187,45.532000000000004
187,188,45.538000000000004
188,189,45.546
189,190,45.488
190,191,45.362
191,192,45.617999999999995
192,193,45.67
193,194,45.562000000000005
194,195,45.656
195,196,45.751999999999995
196,197,45.702
197,198,45.684000000000005
198,199,45.688
199,200,45.726
200,201,45.742
201,202,45.75
202,203,45.756
203,204,45.756
204,205,45.756
