,epoch,Train_accuracy_org
0,1,23.344
1,2,29.098000000000003
2,3,33.648
3,4,36.53
4,5,38.706
5,6,40.376
6,7,41.788
7,8,43.022
8,9,43.944
9,10,44.832
10,11,45.512
11,12,46.004
12,13,46.308
13,14,46.596
14,15,46.53
15,16,46.568
16,17,46.36
17,18,45.842
18,19,45.598
19,20,45.094
20,21,44.628
21,22,44.212
22,23,43.942
23,24,43.480000000000004
24,25,43.108000000000004
25,26,43.065999999999995
26,27,42.646
27,28,42.370000000000005
28,29,42.124
29,30,41.571999999999996
30,31,41.333999999999996
31,32,41.22
32,33,41.128
33,34,40.698
34,35,40.648
35,36,40.516000000000005
36,37,40.461999999999996
37,38,39.852
38,39,39.674
39,40,39.379999999999995
40,41,39.166000000000004
41,42,38.936
42,43,38.412
43,44,37.730000000000004
44,45,37.826
45,46,37.330000000000005
46,47,36.976
47,48,36.32
48,49,36.724000000000004
49,50,37.303999999999995
50,51,35.77
51,52,34.943999999999996
52,53,36.318
53,54,36.815999999999995
54,55,38.482
55,56,38.912
56,57,38.796
57,58,38.756
58,59,38.72
59,60,38.092
60,61,37.22
61,62,37.464
62,63,38.092
63,64,38.122
64,65,38.03
65,66,38.464
66,67,38.338
67,68,37.994
68,69,38.972
69,70,38.468
70,71,38.942
71,72,38.842
72,73,39.141999999999996
73,74,39.152
74,75,39.448
75,76,40.774
76,77,39.818
77,78,39.722
78,79,40.148
79,80,40.93
80,81,40.461999999999996
81,82,40.026
82,83,40.696
83,84,40.466
84,85,40.826
85,86,41.162
86,87,40.196
87,88,40.786
88,89,40.352
89,90,41.628
90,91,40.676
91,92,40.444
92,93,41.19
93,94,41.646
94,95,40.878
95,96,41.842
96,97,41.428
97,98,41.711999999999996
98,99,41.784
99,100,41.964
100,101,42.24
101,102,42.38
102,103,41.75
103,104,43.162
104,105,42.35
105,106,42.488
106,107,43.216
107,108,43.246
108,109,42.674
109,110,42.086
110,111,43.192
111,112,43.494
112,113,43.32
113,114,43.264
114,115,43.309999999999995
115,116,43.074
116,117,43.576
117,118,43.528
118,119,43.732
119,120,43.431999999999995
120,121,43.944
121,122,44.025999999999996
122,123,44.234
123,124,43.714
124,125,43.663999999999994
125,126,44.39
126,127,44.222
127,128,44.726
128,129,44.275999999999996
129,130,44.352000000000004
130,131,44.525999999999996
131,132,44.308
132,133,44.114
133,134,44.18
134,135,44.041999999999994
135,136,44.134
136,137,44.566
137,138,44.194
138,139,44.572
139,140,44.702
140,141,45.004
141,142,44.658
142,143,44.268
143,144,44.374
144,145,44.452000000000005
145,146,44.218
146,147,44.622
147,148,44.586
148,149,44.775999999999996
149,150,44.742
150,151,45.096000000000004
151,152,44.766
152,153,44.818000000000005
153,154,45.024
154,155,44.894
155,156,44.692
156,157,45.064
157,158,45.068000000000005
158,159,45.123999999999995
159,160,45.019999999999996
160,161,45.342
161,162,45.397999999999996
162,163,45.028
163,164,45.21
164,165,45.2
165,166,45.162
166,167,44.944
167,168,44.748
168,169,44.42
169,170,45.024
170,171,45.118
171,172,45.104
172,173,45.114
173,174,44.928000000000004
174,175,45.275999999999996
175,176,45.368
176,177,45.256
177,178,45.408
178,179,45.478
179,180,45.518
180,181,45.408
181,182,45.544000000000004
182,183,45.614
183,184,45.58
184,185,45.59
185,186,45.501999999999995
186,187,45.43
187,188,45.564
188,189,45.5
189,190,45.566
190,191,45.644
191,192,45.65
192,193,45.588
193,194,45.614
194,195,45.632
195,196,45.726
196,197,45.7
197,198,45.738
198,199,45.744
199,200,45.75
200,201,45.75
201,202,45.751999999999995
202,203,45.717999999999996
203,204,45.75
204,205,45.757999999999996
205,206,45.757999999999996
