,pca_variance_class
0,0.9980516216844662
1,0.9971338331930022
2,0.9963945937354328
3,0.9975328102882453
4,0.9964606591230937
5,0.9962953498268556
6,0.9969193781126778
7,0.995383639541814
8,0.9976330434797526
9,0.9986190865136096
