,number_pca_components_class
0,6
1,6
2,6
3,6
4,5
5,5
6,6
7,6
8,5
9,5
10,5
11,6
12,5
13,6
14,6
15,6
16,6
17,6
18,6
19,5
20,5
21,5
22,6
23,6
24,5
25,6
26,6
27,5
28,5
29,5
30,5
31,6
32,6
33,5
34,5
35,5
36,6
37,6
38,6
39,6
40,6
41,6
42,6
43,6
44,6
45,6
46,6
47,6
48,6
49,5
50,5
51,5
52,6
53,5
54,5
55,5
56,5
57,5
58,6
59,5
60,5
61,5
62,5
63,6
64,5
65,5
66,5
67,6
68,5
69,6
70,5
71,5
72,6
73,5
74,5
75,5
76,5
77,5
78,5
79,6
80,5
81,4
82,5
83,6
84,4
85,6
86,5
87,4
88,5
89,6
90,6
91,6
92,5
93,6
94,5
95,5
96,5
97,5
98,6
99,5
100,5
101,5
102,6
103,5
104,6
105,5
106,6
107,6
108,5
109,5
110,5
111,5
112,5
113,6
114,6
115,5
116,4
117,4
118,6
119,5
120,4
121,5
122,6
123,5
124,4
125,4
126,5
127,4
128,5
129,4
130,6
131,5
132,5
133,4
134,6
135,5
136,5
137,5
138,5
139,5
140,6
141,5
142,5
143,5
144,6
145,6
146,3
147,4
148,6
149,6
150,5
151,5
152,5
153,5
154,3
155,5
156,5
157,5
158,6
159,5
160,5
161,6
162,5
163,6
164,5
165,4
166,3
167,5
168,6
169,6
170,4
171,5
172,6
173,5
174,6
175,6
176,5
177,6
178,6
179,6
180,5
181,6
182,6
183,6
184,6
185,6
186,6
187,6
188,6
189,6
190,5
191,6
192,5
193,5
194,5
195,5
196,6
197,5
198,5
199,5
