epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,11.344,11.985999999999999,12.07,19.062,24.532,24.91
1,18.704,23.966,24.92,18.382,23.785999999999998,24.79
2,23.198,31.484,31.95,23.802,32.61,33.12
4,27.582,38.58,38.57,28.58,40.052,40.760000000000005
6,30.674,42.858000000000004,42.72,31.584,44.306,44.0
8,32.940000000000005,45.556000000000004,45.26,33.686,46.833999999999996,46.150000000000006
10,34.5,47.102,45.7,35.478,48.662,46.79
12,36.164,48.574,46.61,37.14,50.034,47.160000000000004
14,37.663999999999994,49.834,46.650000000000006,38.629999999999995,51.25999999999999,47.660000000000004
16,39.092,50.842,46.589999999999996,39.900000000000006,52.059999999999995,47.64
18,40.538000000000004,51.648,46.300000000000004,41.082,52.62,46.94
20,41.868,52.198,45.65,42.29,52.966,46.48
25,45.122,53.559999999999995,45.2,45.32,54.010000000000005,45.29
30,47.626000000000005,53.93,44.019999999999996,47.946,54.50000000000001,44.48
35,50.153999999999996,54.408,43.56,50.46000000000001,54.745999999999995,43.66
40,51.653999999999996,54.31399999999999,42.63,51.92400000000001,54.647999999999996,42.66
45,53.258,54.72,42.26,53.466,54.918,42.34
50,55.696,56.04599999999999,42.5,55.85,56.135999999999996,42.52
55,58.836,57.26599999999999,42.03,59.038000000000004,57.408,42.24
60,62.722,59.024,42.559999999999995,62.878,59.318000000000005,42.8
65,65.606,59.918000000000006,41.92,65.762,60.077999999999996,42.230000000000004
70,67.618,60.498,41.78,67.944,60.748000000000005,41.92
75,69.88,61.936,42.67,69.98,62.092000000000006,42.86
80,72.038,62.544,42.05,72.15,62.739999999999995,42.46
85,73.046,62.773999999999994,41.959999999999994,73.224,62.83800000000001,42.22
90,74.868,64.152,42.61,74.8,64.066,42.730000000000004
95,76.712,64.28399999999999,42.74,76.70400000000001,64.322,42.82
100,76.954,64.416,42.5,77.00200000000001,64.44,42.92
105,77.564,64.252,42.14,77.622,64.274,42.51
110,81.162,65.096,42.120000000000005,81.22200000000001,65.302,42.11
115,81.326,65.498,42.55,81.414,65.63799999999999,42.480000000000004
120,80.85,65.66199999999999,43.0,81.036,65.752,43.14
125,81.628,65.74,42.55,81.644,65.744,42.63
130,82.652,65.732,42.35,82.608,65.75,42.3
135,83.19,65.952,43.14,83.26599999999999,66.00399999999999,42.95
140,83.74000000000001,66.264,42.94,83.786,66.348,43.14
145,85.15,66.416,42.4,85.06,66.458,42.620000000000005
150,85.44,66.918,42.93,85.492,66.948,43.03
155,86.374,66.952,43.15,86.36200000000001,67.06400000000001,43.230000000000004
160,86.906,66.968,42.85,86.922,66.97999999999999,42.980000000000004
165,87.392,67.17999999999999,43.11,87.446,67.29,43.1
170,87.96199999999999,67.214,43.16,88.02,67.284,43.18
175,88.06,67.228,43.26,88.1,67.336,43.309999999999995
