,acc_class
0,0.44759997725486755
1,0.5166999697685242
2,0.3432999849319458
3,0.40449997782707214
4,0.3831000030040741
5,0.19909998774528503
6,0.4041999876499176
7,0.41279998421669006
8,0.30480000376701355
9,0.31689998507499695
