,acc_class
0,0.3665
1,0.5155
2,0.4016
3,0.2794
4,0.5193
5,0.3055
6,0.4148
7,0.2371
8,0.4376
9,0.3889
10,0.2846
11,0.497
12,0.5799
13,0.3333
14,0.3691
15,0.2972
16,0.2998
17,0.3627
18,0.3365
19,0.3773
20,0.4502
21,0.4818
22,0.5706
23,0.4831
24,0.2974
25,0.2904
26,0.4
27,0.3127
28,0.4421
29,0.4031
30,0.3228
31,0.462
32,0.3306
33,0.4283
34,0.4864
35,0.4403
36,0.3941
37,0.3598
38,0.3327
39,0.3174
40,0.4082
41,0.4278
42,0.3731
43,0.345
44,0.5442
45,0.425
46,0.222
47,0.3983
48,0.2449
49,0.424
50,0.4324
51,0.355
52,0.4845
53,0.3913
54,0.4004
55,0.5592
56,0.4204
57,0.4644
58,0.5042
59,0.3214
60,0.3458
61,0.4449
62,0.2433
63,0.3232
64,0.3105
65,0.3552
66,0.4116
67,0.2667
68,0.4387
69,0.3886
70,0.4004
71,0.311
72,0.2227
73,0.2865
74,0.3492
75,0.4283
76,0.2282
77,0.2893
78,0.4939
79,0.2063
80,0.1931
81,0.5473
82,0.483
83,0.2172
84,0.4632
85,0.362
86,0.3689
87,0.407
88,0.2682
89,0.4502
90,0.2288
91,0.3775
92,0.3313
93,0.4442
94,0.3237
95,0.3868
96,0.382
97,0.4808
98,0.4305
99,0.2917
100,0.2359
101,0.3365
102,0.3477
103,0.5386
104,0.3893
105,0.3797
106,0.3295
107,0.5862
108,0.4004
109,0.2587
110,0.2774
111,0.5434
112,0.2815
113,0.3111
114,0.519
115,0.503
116,0.3832
117,0.4274
118,0.4608
119,0.3194
120,0.3027
121,0.488
122,0.3119
123,0.2913
124,0.3707
125,0.2479
126,0.3884
127,0.3465
128,0.3379
129,0.3065
130,0.2772
131,0.1006
132,0.2646
133,0.5
134,0.3173
135,0.1713
136,0.3394
137,0.2888
138,0.2163
139,0.4184
140,0.3646
141,0.2772
142,0.2485
143,0.5644
144,0.2786
145,0.5587
146,0.4951
147,0.2897
148,0.4042
149,0.1591
150,0.2881
151,0.3162
152,0.4277
153,0.3495
154,0.4725
155,0.3519
156,0.3326
157,0.3758
158,0.2984
159,0.314
160,0.3353
161,0.1365
162,0.4277
163,0.2744
164,0.4241
165,0.5604
166,0.5793
167,0.3609
168,0.2117
169,0.3662
170,0.3722
171,0.4382
172,0.2235
173,0.4058
174,0.3258
175,0.2205
176,0.4093
177,0.3747
178,0.4315
179,0.3209
180,0.2434
181,0.2869
182,0.2541
183,0.4799
184,0.2805
185,0.3152
186,0.3941
187,0.3189
188,0.3143
189,0.3333
190,0.3242
191,0.4178
192,0.4
193,0.4914
194,0.4219
195,0.4266
196,0.3412
197,0.3106
198,0.4528
199,0.3279
