,number_pca_components_class
0,9
1,13
2,14
3,14
4,13
5,14
6,15
7,14
8,13
9,14
10,14
11,13
12,13
13,8
14,12
15,14
16,14
17,14
18,12
19,13
20,13
21,13
22,12
23,7
24,14
25,14
26,14
27,15
28,13
29,14
30,14
31,14
32,14
33,14
34,14
35,14
36,12
37,13
38,14
39,13
40,13
41,14
42,13
43,13
44,13
45,12
46,13
47,14
48,15
49,14
50,14
51,13
52,14
53,14
54,14
55,14
56,14
57,13
58,14
59,14
60,12
61,13
62,13
63,13
64,14
65,13
66,12
67,14
68,13
69,14
70,11
71,11
72,13
73,14
74,13
75,13
76,14
77,13
78,13
79,14
80,13
81,12
82,13
83,13
84,12
85,14
86,12
87,13
88,14
89,14
90,12
91,14
92,14
93,13
94,10
95,11
96,12
97,13
98,14
99,14
100,13
101,11
102,13
103,13
104,15
105,13
106,14
107,13
108,12
109,13
110,13
111,12
112,12
113,13
114,13
115,11
116,11
117,13
118,12
119,13
120,13
121,12
122,14
123,13
124,10
125,13
126,13
127,13
128,12
129,12
130,14
131,13
132,11
133,10
134,14
135,13
136,14
137,12
138,13
139,13
140,13
141,13
142,14
143,13
144,14
145,11
146,12
147,13
148,11
149,13
150,14
151,13
152,13
153,11
154,10
155,14
156,14
157,12
158,13
159,14
160,14
161,13
162,12
163,13
164,12
165,11
166,10
167,13
168,13
169,13
170,11
171,13
172,13
173,11
174,14
175,14
176,13
177,14
178,13
179,14
180,14
181,13
182,14
183,13
184,11
185,14
186,10
187,11
188,13
189,12
190,13
191,11
192,13
193,14
194,10
195,12
196,11
197,11
198,9
199,13
