,number_pca_components_class
0,22
1,13
2,17
3,17
4,17
5,15
6,19
7,23
8,19
9,16
10,17
11,16
12,13
13,28
14,32
15,20
16,19
17,20
18,17
19,20
20,15
21,16
22,22
23,32
24,17
25,17
26,17
27,15
28,13
29,14
30,13
31,21
32,15
33,15
34,16
35,16
36,17
37,18
38,21
39,19
40,20
41,15
42,21
43,18
44,15
45,15
46,26
47,20
48,15
49,14
50,14
51,17
52,18
53,17
54,13
55,14
56,16
57,14
58,14
59,16
60,14
61,16
62,19
63,14
64,19
65,13
66,19
67,19
68,13
69,20
70,12
71,24
72,27
73,17
74,15
75,15
76,16
77,14
78,18
79,24
80,23
81,13
82,13
83,21
84,14
85,21
86,17
87,16
88,19
89,18
90,16
91,15
92,19
93,15
94,15
95,20
96,19
97,16
98,16
99,17
100,15
101,22
102,18
103,15
104,17
105,15
106,16
107,14
108,13
109,19
110,17
111,13
112,13
113,21
114,15
115,18
116,13
117,18
118,14
119,13
120,14
121,16
122,21
123,17
124,23
125,14
126,15
127,17
128,14
129,16
130,22
131,18
132,21
133,13
134,19
135,19
136,15
137,21
138,15
139,16
140,16
141,17
142,16
143,12
144,17
145,16
146,15
147,14
148,27
149,20
150,15
151,17
152,19
153,15
154,14
155,17
156,15
157,18
158,22
159,20
160,18
161,19
162,17
163,14
164,14
165,15
166,13
167,16
168,20
169,17
170,17
171,17
172,20
173,21
174,17
175,21
176,13
177,17
178,16
179,18
180,18
181,18
182,19
183,19
184,20
185,15
186,23
187,25
188,23
189,18
190,18
191,17
192,16
193,15
194,21
195,22
196,31
197,23
198,24
199,18
