,number_pca_components_class
0,11
1,19
2,20
3,22
4,22
5,22
6,25
7,24
8,24
9,22
10,26
11,22
12,20
13,10
14,16
15,25
16,26
17,25
18,19
19,22
20,22
21,24
22,21
23,9
24,23
25,21
26,23
27,24
28,22
29,24
30,23
31,24
32,23
33,22
34,21
35,22
36,20
37,23
38,23
39,23
40,27
41,26
42,23
43,23
44,18
45,14
46,20
47,23
48,22
49,22
50,22
51,23
52,23
53,23
54,23
55,21
56,22
57,21
58,21
59,24
60,18
61,19
62,23
63,22
64,26
65,21
66,23
67,27
68,18
69,26
70,18
71,21
72,25
73,25
74,23
75,23
76,25
77,21
78,25
79,27
80,25
81,21
82,18
83,20
84,21
85,25
86,22
87,23
88,28
89,26
90,15
91,23
92,24
93,19
94,18
95,23
96,23
97,21
98,22
99,27
100,24
101,20
102,27
103,19
104,22
105,21
106,24
107,21
108,20
109,22
110,24
111,18
112,18
113,24
114,25
115,19
116,18
117,25
118,21
119,20
120,23
121,20
122,26
123,23
124,21
125,24
126,20
127,24
128,20
129,24
130,24
131,24
132,24
133,16
134,24
135,23
136,24
137,24
138,20
139,25
140,24
141,27
142,23
143,21
144,27
145,19
146,19
147,24
148,17
149,25
150,22
151,26
152,25
153,17
154,19
155,26
156,24
157,23
158,27
159,27
160,27
161,24
162,23
163,20
164,21
165,21
166,17
167,21
168,25
169,22
170,22
171,23
172,26
173,20
174,24
175,25
176,20
177,20
178,18
179,20
180,22
181,20
182,18
183,19
184,15
185,24
186,12
187,13
188,18
189,16
190,19
191,15
192,16
193,20
194,18
195,23
196,15
197,21
198,19
199,22
