Epoch,Correct,Total,Accuracy
10,576,32546,0.0177
11,589,32546,0.0181
12,576,32546,0.0177
13,605,32546,0.0186
14,598,32546,0.0184
15,632,32546,0.0194
16,638,32546,0.0196
17,625,32546,0.0192
18,615,32546,0.0189
19,651,32546,0.02
20,648,32546,0.0199
21,699,32546,0.0215
22,658,32546,0.0202
23,659,32546,0.0202
24,714,32546,0.0219
25,718,32546,0.0221
26,717,32546,0.022
27,712,32546,0.0219
28,685,32546,0.021
29,712,32546,0.0219
30,795,32546,0.0244
31,706,32546,0.0217
32,738,32546,0.0227
33,704,32546,0.0216
34,748,32546,0.023
35,758,32546,0.0233
36,764,32546,0.0235
37,750,32546,0.023
38,717,32546,0.022
39,723,32546,0.0222
40,767,32546,0.0236
41,718,32546,0.0221
42,752,32546,0.0231
43,725,32546,0.0223
44,706,32546,0.0217
45,722,32546,0.0222
46,725,32546,0.0223
47,726,32546,0.0223
48,766,32546,0.0235
49,711,32546,0.0218
50,815,32546,0.025
51,732,32546,0.0225
52,799,32546,0.0245
53,720,32546,0.0221
54,684,32546,0.021
55,726,32546,0.0223
56,830,32546,0.0255
57,759,32546,0.0233
58,645,32546,0.0198
59,717,32546,0.022
60,716,32546,0.022
61,762,32546,0.0234
62,714,32546,0.0219
63,741,32546,0.0228
64,744,32546,0.0229
65,750,32546,0.023
66,754,32546,0.0232
67,752,32546,0.0231
68,767,32546,0.0236
69,721,32546,0.0222
70,771,32546,0.0237
71,754,32546,0.0232
72,660,32546,0.0203
73,723,32546,0.0222
74,738,32546,0.0227
75,745,32546,0.0229
76,736,32546,0.0226
77,690,32546,0.0212
78,741,32546,0.0228
79,694,32546,0.0213
80,693,32546,0.0213
81,692,32546,0.0213
82,749,32546,0.023
83,640,32546,0.0197
84,738,32546,0.0227
85,694,32546,0.0213
86,662,32546,0.0203
87,650,32546,0.02
88,890,32546,0.0273
89,664,32546,0.0204
90,720,32546,0.0221
91,806,32546,0.0248
92,754,32546,0.0232
93,689,32546,0.0212
94,665,32546,0.0204
95,713,32546,0.0219
96,653,32546,0.0201
97,725,32546,0.0223
98,853,32546,0.0262
99,691,32546,0.0212
