,number_pca_components_class
0,103
1,88
2,108
3,113
4,110
5,138
6,138
7,135
8,105
9,111
10,132
11,126
12,96
13,98
14,127
15,133
16,145
17,145
18,109
19,131
20,93
21,126
22,97
23,66
24,119
25,119
26,127
27,122
28,108
29,119
30,129
31,116
32,131
33,125
34,110
35,97
36,103
37,110
38,117
39,116
40,144
41,127
42,130
43,120
44,79
45,103
46,125
47,127
48,110
49,105
50,75
51,98
52,107
53,114
54,114
55,91
56,98
57,93
58,101
59,150
60,113
61,118
62,142
63,142
64,160
65,127
66,125
67,156
68,108
69,137
70,91
71,110
72,153
73,150
74,123
75,136
76,160
77,131
78,113
79,167
80,167
81,84
82,97
83,134
84,114
85,141
86,123
87,123
88,161
89,153
90,115
91,119
92,150
93,106
94,85
95,133
96,127
97,127
98,135
99,155
100,136
101,119
102,165
103,103
104,131
105,116
106,134
107,101
108,128
109,142
110,132
111,90
112,115
113,157
114,125
115,93
116,100
117,139
118,104
119,128
120,134
121,110
122,151
123,125
124,81
125,145
126,100
127,138
128,111
129,130
130,143
131,145
132,131
133,72
134,145
135,156
136,123
137,131
138,129
139,150
140,127
141,140
142,150
143,90
144,146
145,90
146,115
147,140
148,113
149,162
150,133
151,132
152,140
153,93
154,111
155,136
156,128
157,122
158,149
159,153
160,152
161,144
162,112
163,125
164,111
165,88
166,71
167,117
168,164
169,126
170,100
171,130
172,153
173,112
174,128
175,154
176,103
177,94
178,89
179,126
180,124
181,110
182,107
183,118
184,99
185,144
186,97
187,105
188,131
189,107
190,111
191,67
192,85
193,95
194,86
195,116
196,119
197,119
198,97
199,113
