,pca_variance_class
0,0.857863101725372
1,0.9262957799294633
2,0.8675495669232289
3,0.8675984694998243
4,0.8613970684662561
5,0.8240770758210952
6,0.8166150660372725
7,0.9212592079821289
8,0.8054422262686058
9,0.8883764360122963
