epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,17.066,18.87,18.95,23.524,26.944000000000003,27.1
1,22.573999999999998,25.790000000000003,25.66,23.874000000000002,27.382,28.110000000000003
2,29.609999999999996,34.472,34.57,30.932,36.058,36.24
4,36.61,42.854,42.29,37.894,44.49,44.66
6,40.692,47.362,45.769999999999996,42.258,49.336,47.54
8,43.562,50.41,47.910000000000004,45.194,52.449999999999996,49.55
10,45.796,52.614000000000004,48.52,47.296,54.406,50.349999999999994
12,47.662,54.242000000000004,48.68,49.03,55.97,50.56
14,49.352000000000004,55.708,48.9,50.956,57.614,50.57000000000001
16,50.942,57.025999999999996,49.26,52.49,58.818000000000005,50.629999999999995
18,52.43,58.14,49.27,53.956,59.874,50.529999999999994
20,53.954,59.199999999999996,49.2,55.36,60.922,50.23
25,57.023999999999994,61.251999999999995,48.52,58.376,62.722,49.220000000000006
30,59.39,62.394000000000005,48.03,60.876,63.99399999999999,48.69
35,61.30799999999999,63.327999999999996,46.98,62.468,64.63,47.21
40,62.71,64.51599999999999,47.32,63.7,65.608,47.74
45,64.654,65.524,47.010000000000005,65.168,66.012,47.36
50,67.476,67.842,47.24,67.876,68.35,47.57
55,69.93,69.724,47.260000000000005,70.482,70.352,47.27
60,72.494,71.432,48.209999999999994,72.952,72.016,48.24
65,74.124,72.698,47.839999999999996,74.252,72.816,47.92
70,75.934,73.828,47.75,76.254,74.07000000000001,48.07
75,77.802,75.348,48.010000000000005,77.932,75.41,48.26
80,78.652,75.628,48.339999999999996,78.86,75.75800000000001,48.19
85,80.948,76.994,47.949999999999996,81.128,77.198,48.43
90,81.80199999999999,77.672,48.17,81.926,77.714,48.339999999999996
95,83.044,78.36800000000001,47.88,83.26400000000001,78.606,48.24
100,83.65599999999999,78.872,47.92,83.896,78.976,48.33
105,84.366,79.35600000000001,48.36,84.512,79.46,48.559999999999995
110,85.372,79.788,48.209999999999994,85.61999999999999,80.04599999999999,48.63
115,86.264,80.308,48.18,86.344,80.42399999999999,48.120000000000005
120,86.084,80.54599999999999,48.49,86.172,80.658,48.43
125,86.64,80.72200000000001,48.0,86.83800000000001,80.822,48.26
130,86.342,80.378,48.17,86.574,80.612,48.0
135,88.77000000000001,82.012,48.76,88.912,82.11,48.93
140,89.27199999999999,82.356,49.02,89.476,82.528,49.230000000000004
145,89.35600000000001,82.49600000000001,48.72,89.508,82.678,49.13
150,89.252,82.502,48.74,89.38199999999999,82.64,49.13
155,89.188,82.50999999999999,48.8,89.302,82.64,49.08
160,89.102,82.506,48.89,89.274,82.652,49.17
165,89.27199999999999,82.556,48.96,89.388,82.712,49.28
