,number_pca_components_class
0,14
1,6
2,6
3,8
4,8
5,7
6,9
7,11
8,10
9,7
10,8
11,8
12,6
13,19
14,13
15,8
16,8
17,10
18,10
19,10
20,7
21,8
22,8
23,16
24,9
25,8
26,7
27,7
28,7
29,8
30,7
31,9
32,8
33,8
34,8
35,7
36,10
37,9
38,10
39,11
40,10
41,8
42,10
43,8
44,7
45,8
46,13
47,8
48,7
49,7
50,7
51,8
52,9
53,7
54,7
55,7
56,8
57,7
58,6
59,7
60,6
61,7
62,11
63,8
64,9
65,8
66,8
67,9
68,7
69,10
70,7
71,11
72,13
73,8
74,8
75,7
76,8
77,7
78,9
79,12
80,12
81,6
82,7
83,10
84,6
85,12
86,9
87,7
88,9
89,9
90,9
91,8
92,9
93,8
94,8
95,10
96,9
97,7
98,8
99,8
100,8
101,11
102,8
103,7
104,7
105,8
106,7
107,7
108,6
109,9
110,8
111,7
112,8
113,10
114,8
115,8
116,7
117,10
118,7
119,7
120,8
121,8
122,10
123,8
124,10
125,8
126,7
127,9
128,8
129,8
130,10
131,9
132,10
133,6
134,12
135,9
136,8
137,9
138,9
139,7
140,8
141,9
142,8
143,6
144,9
145,7
146,7
147,7
148,13
149,11
150,7
151,9
152,9
153,7
154,8
155,9
156,7
157,7
158,10
159,10
160,9
161,10
162,7
163,8
164,7
165,7
166,6
167,7
168,12
169,11
170,8
171,7
172,10
173,9
174,7
175,9
176,7
177,8
178,8
179,8
180,10
181,8
182,8
183,10
184,14
185,9
186,11
187,10
188,10
189,11
190,9
191,8
192,8
193,8
194,10
195,8
196,14
197,9
198,11
199,9
