,epoch,average_angle_pc_weight
0,0,90.07681579589844
1,1,89.94470520019532
2,2,89.89699325561523
3,4,89.86261215209962
4,6,89.80748748779297
5,8,89.75849075317383
6,10,89.71894760131836
7,12,89.63043670654297
8,14,89.53261184692383
9,16,89.42209167480469
10,18,89.32888641357422
11,20,89.25513153076172
12,25,88.9979621887207
13,30,88.65247268676758
14,35,88.34690780639649
15,40,88.12650070190429
16,45,87.92822952270508
17,50,87.71552658081055
18,55,87.54321975708008
19,60,87.52731781005859
20,65,87.64315795898438
21,70,87.69181594848632
22,75,87.69044189453125
23,80,87.89834060668946
24,85,87.77575302124023
25,90,87.52481002807617
26,95,86.94335098266602
27,100,86.5026969909668
28,105,86.47469863891601
29,110,86.00332641601562
30,115,85.70045623779296
31,120,85.61626968383788
32,125,85.56979904174804
33,130,85.68477478027344
34,135,85.5752342224121
35,140,85.41504669189453
36,145,85.41871871948243
37,150,85.3177993774414
38,155,84.9712921142578
39,160,84.98561172485351
40,165,84.83322448730469
41,170,84.66134796142578
42,175,84.59387130737305
43,180,84.44722747802734
44,185,84.52692947387695
45,190,84.3148696899414
46,195,84.23262786865234
47,200,84.03823471069336
48,205,84.04307022094727
49,210,83.87300491333008
50,215,83.73679656982422
51,220,83.44448165893554
52,225,83.56409912109375
53,230,83.48039779663085
54,235,83.09923629760742
55,240,82.84312438964844
56,245,82.86343536376953
57,250,82.890380859375
58,255,82.90136795043945
59,260,82.62414932250977
60,265,82.39881134033203
61,270,82.30117416381836
62,275,82.35725250244141
63,280,82.42255401611328
64,285,82.38727340698242
65,290,82.13993759155274
66,295,82.15486145019531
67,300,82.07638626098633
68,305,81.89812774658203
69,310,81.92798233032227
70,315,81.85185928344727
71,320,81.84117431640625
72,325,81.52817611694336
73,330,81.48167495727539
