,number_pca_components_class
0,8
1,8
2,9
3,9
4,8
5,9
6,10
7,10
8,9
9,9
10,9
11,9
12,9
13,8
14,9
15,9
16,10
17,10
18,9
19,9
20,9
21,9
22,8
23,7
24,10
25,10
26,10
27,10
28,9
29,10
30,9
31,9
32,10
33,9
34,9
35,9
36,9
37,9
38,9
39,9
40,9
41,9
42,9
43,9
44,8
45,8
46,9
47,12
48,10
49,9
50,9
51,9
52,9
53,9
54,10
55,9
56,9
57,9
58,9
59,12
60,9
61,9
62,10
63,11
64,11
65,9
66,9
67,12
68,9
69,10
70,9
71,9
72,11
73,10
74,9
75,10
76,11
77,10
78,8
79,11
80,13
81,8
82,9
83,10
84,9
85,11
86,9
87,9
88,12
89,12
90,9
91,9
92,10
93,9
94,9
95,9
96,9
97,9
98,9
99,11
100,10
101,9
102,10
103,8
104,12
105,9
106,10
107,9
108,8
109,10
110,11
111,8
112,9
113,11
114,9
115,8
116,8
117,10
118,9
119,9
120,9
121,9
122,10
123,10
124,8
125,10
126,9
127,11
128,9
129,9
130,11
131,11
132,9
133,8
134,11
135,11
136,11
137,9
138,10
139,9
140,9
141,11
142,9
143,9
144,11
145,8
146,8
147,10
148,9
149,11
150,12
151,10
152,9
153,9
154,8
155,10
156,12
157,9
158,12
159,11
160,12
161,12
162,9
163,10
164,9
165,9
166,7
167,8
168,13
169,9
170,9
171,10
172,11
173,8
174,11
175,12
176,9
177,9
178,9
179,10
180,11
181,10
182,9
183,9
184,9
185,10
186,8
187,8
188,9
189,9
190,10
191,9
192,9
193,10
194,8
195,9
196,9
197,9
198,8
199,9
