,number_pca_components_class
0,10
1,14
2,15
3,14
4,15
5,13
6,15
7,15
8,14
9,15
10,17
11,14
12,14
13,10
14,13
15,16
16,17
17,17
18,16
19,14
20,14
21,16
22,13
23,10
24,15
25,16
26,16
27,16
28,14
29,15
30,16
31,15
32,16
33,17
34,16
35,15
36,13
37,15
38,15
39,14
40,18
41,16
42,15
43,15
44,13
45,11
46,15
47,15
48,14
49,15
50,14
51,14
52,16
53,15
54,16
55,14
56,14
57,14
58,13
59,15
60,10
61,14
62,13
63,13
64,15
65,13
66,15
67,17
68,12
69,16
70,12
71,13
72,16
73,17
74,15
75,13
76,17
77,12
78,15
79,17
80,15
81,12
82,13
83,15
84,13
85,16
86,13
87,14
88,15
89,16
90,13
91,16
92,14
93,13
94,12
95,15
96,15
97,13
98,16
99,15
100,15
101,13
102,17
103,15
104,16
105,12
106,14
107,13
108,13
109,14
110,13
111,12
112,12
113,16
114,15
115,15
116,12
117,15
118,15
119,12
120,13
121,13
122,18
123,13
124,14
125,14
126,13
127,14
128,12
129,16
130,15
131,16
132,14
133,11
134,16
135,14
136,13
137,16
138,14
139,15
140,15
141,15
142,15
143,13
144,17
145,14
146,12
147,14
148,13
149,15
150,14
151,15
152,15
153,13
154,13
155,17
156,13
157,14
158,17
159,18
160,17
161,15
162,13
163,14
164,14
165,13
166,12
167,13
168,15
169,15
170,14
171,15
172,17
173,13
174,14
175,16
176,13
177,14
178,13
179,12
180,13
181,13
182,14
183,14
184,13
185,16
186,12
187,12
188,14
189,14
190,14
191,14
192,14
193,13
194,13
195,15
196,13
197,13
198,14
199,15
