,acc_class
0,0.2157999873161316
1,0.05819999799132347
2,0.1241999939084053
3,0.11019999533891678
4,0.2337999939918518
5,0.14459998905658722
6,0.21059998869895935
7,0.0284000001847744
8,0.5623999834060669
9,0.10799999535083771
