,pca_variance_class
0,0.31597970914095114
1,0.28181819213903797
2,0.29328573632460975
3,0.28748940761453906
4,0.32552447558856407
5,0.29487508856653455
6,0.33403233290745854
7,0.29629738197282507
8,0.3076267544654418
9,0.3433557338498732
