Epoch,Correct,Total,Accuracy
40,35862,38464,0.9324
41,36119,38464,0.939
42,35261,38464,0.9167
43,36060,38464,0.9375
44,35553,38464,0.9243
45,36775,38464,0.9561
46,36497,38464,0.9489
47,36337,38464,0.9447
48,36327,38464,0.9444
49,35090,38464,0.9123
50,36018,38464,0.9364
51,36262,38464,0.9428
52,35598,38464,0.9255
53,36144,38464,0.9397
54,35776,38464,0.9301
55,35336,38464,0.9187
56,34169,38464,0.8883
57,34474,38464,0.8963
58,33564,38464,0.8726
59,34485,38464,0.8966
60,34316,38464,0.8922
61,34146,38464,0.8877
62,34334,38464,0.8926
63,34005,38464,0.8841
64,33923,38464,0.8819
65,34573,38464,0.8988
66,33612,38464,0.8739
67,33280,38464,0.8652
68,33745,38464,0.8773
69,33535,38464,0.8719
70,33830,38464,0.8795
71,34004,38464,0.884
72,34653,38464,0.9009
73,34792,38464,0.9045
74,32276,38464,0.8391
75,34544,38464,0.8981
76,34163,38464,0.8882
77,33852,38464,0.8801
78,33938,38464,0.8823
79,34038,38464,0.8849
80,34277,38464,0.8911
81,33950,38464,0.8826
82,33457,38464,0.8698
83,32308,38464,0.84
84,34937,38464,0.9083
85,33722,38464,0.8767
86,34957,38464,0.9088
87,34363,38464,0.8934
88,35130,38464,0.9133
89,34775,38464,0.9041
90,34952,38464,0.9087
91,34725,38464,0.9028
92,35112,38464,0.9129
93,33539,38464,0.872
94,31524,38464,0.8196
95,33865,38464,0.8804
96,35295,38464,0.9176
97,34426,38464,0.895
98,33976,38464,0.8833
99,34768,38464,0.9039
