,number_pca_components_class
0,6
1,7
2,5
3,6
4,5
5,4
6,5
7,6
8,5
9,4
10,5
11,6
12,5
13,6
14,6
15,5
16,7
17,6
18,6
19,5
20,5
21,4
22,5
23,6
24,5
25,6
26,6
27,4
28,4
29,4
30,3
31,6
32,6
33,4
34,4
35,5
36,7
37,6
38,6
39,7
40,6
41,6
42,7
43,7
44,6
45,7
46,5
47,6
48,6
49,5
50,4
51,4
52,6
53,4
54,4
55,4
56,4
57,4
58,5
59,5
60,4
61,6
62,5
63,6
64,5
65,5
66,5
67,6
68,4
69,6
70,4
71,5
72,7
73,4
74,4
75,4
76,5
77,4
78,5
79,6
80,5
81,4
82,4
83,7
84,4
85,6
86,4
87,4
88,5
89,6
90,6
91,6
92,5
93,6
94,5
95,6
96,5
97,4
98,6
99,4
100,4
101,5
102,5
103,6
104,7
105,4
106,5
107,4
108,4
109,4
110,5
111,4
112,4
113,6
114,6
115,6
116,4
117,4
118,5
119,4
120,4
121,5
122,7
123,4
124,4
125,4
126,5
127,4
128,4
129,3
130,7
131,5
132,5
133,4
134,6
135,6
136,4
137,6
138,5
139,4
140,6
141,5
142,6
143,5
144,5
145,7
146,4
147,3
148,6
149,5
150,5
151,5
152,4
153,5
154,4
155,4
156,4
157,5
158,6
159,4
160,4
161,5
162,4
163,5
164,5
165,4
166,4
167,5
168,6
169,5
170,4
171,5
172,6
173,4
174,6
175,5
176,4
177,7
178,7
179,6
180,4
181,7
182,7
183,6
184,7
185,6
186,7
187,7
188,7
189,7
190,6
191,8
192,5
193,6
194,6
195,5
196,7
197,5
198,5
199,5
