Epoch,Correct,Total,Accuracy
40,622,32546,0.0191
41,617,32546,0.019
42,651,32546,0.02
43,590,32546,0.0181
44,690,32546,0.0212
45,745,32546,0.0229
46,686,32546,0.0211
47,728,32546,0.0224
48,723,32546,0.0222
49,794,32546,0.0244
50,805,32546,0.0247
51,822,32546,0.0253
52,800,32546,0.0246
53,811,32546,0.0249
54,881,32546,0.0271
55,886,32546,0.0272
56,840,32546,0.0258
57,900,32546,0.0277
58,882,32546,0.0271
59,786,32546,0.0242
60,896,32546,0.0275
61,875,32546,0.0269
62,890,32546,0.0273
63,863,32546,0.0265
64,845,32546,0.026
65,855,32546,0.0263
66,870,32546,0.0267
67,877,32546,0.0269
68,876,32546,0.0269
69,958,32546,0.0294
70,874,32546,0.0269
71,919,32546,0.0282
72,832,32546,0.0256
73,895,32546,0.0275
74,966,32546,0.0297
75,898,32546,0.0276
76,908,32546,0.0279
77,900,32546,0.0277
78,873,32546,0.0268
79,813,32546,0.025
80,893,32546,0.0274
81,827,32546,0.0254
82,820,32546,0.0252
83,763,32546,0.0234
84,864,32546,0.0265
85,780,32546,0.024
86,805,32546,0.0247
87,816,32546,0.0251
88,1636,32546,0.0503
89,878,32546,0.027
90,734,32546,0.0226
91,765,32546,0.0235
92,709,32546,0.0218
93,762,32546,0.0234
94,744,32546,0.0229
95,773,32546,0.0238
96,771,32546,0.0237
97,707,32546,0.0217
98,946,32546,0.0291
99,707,32546,0.0217
