Epoch,Correct,Total,Accuracy
40,23630,27454,0.8607
41,23996,27454,0.874
42,23927,27454,0.8715
43,24672,27454,0.8987
44,24333,27454,0.8863
45,24482,27454,0.8917
46,24724,27454,0.9006
47,24391,27454,0.8884
48,24909,27454,0.9073
49,24605,27454,0.8962
50,24690,27454,0.8993
51,24509,27454,0.8927
52,24823,27454,0.9042
53,24282,27454,0.8845
54,24308,27454,0.8854
55,24743,27454,0.9013
56,24837,27454,0.9047
57,24662,27454,0.8983
58,24595,27454,0.8959
59,24556,27454,0.8944
60,24945,27454,0.9086
61,24527,27454,0.8934
62,24550,27454,0.8942
63,24879,27454,0.9062
64,25082,27454,0.9136
65,24846,27454,0.905
66,24975,27454,0.9097
67,25057,27454,0.9127
68,24714,27454,0.9002
69,24544,27454,0.894
70,25099,27454,0.9142
71,24351,27454,0.887
72,24632,27454,0.8972
73,24860,27454,0.9055
74,24191,27454,0.8811
75,24485,27454,0.8919
76,24931,27454,0.9081
77,24005,27454,0.8744
78,24594,27454,0.8958
79,24417,27454,0.8894
80,24462,27454,0.891
81,24466,27454,0.8912
82,24608,27454,0.8963
83,24653,27454,0.898
84,23897,27454,0.8704
85,24655,27454,0.898
86,24159,27454,0.88
87,24300,27454,0.8851
88,18060,27454,0.6578
89,23388,27454,0.8519
90,24800,27454,0.9033
91,24378,27454,0.888
92,24550,27454,0.8942
93,24603,27454,0.8962
94,24518,27454,0.8931
95,24175,27454,0.8806
96,24519,27454,0.8931
97,24298,27454,0.885
98,23197,27454,0.8449
99,24672,27454,0.8987
