,number_pca_components_class
0,9
1,7
2,10
3,10
4,9
5,8
6,10
7,11
8,10
9,8
10,10
11,9
12,7
13,7
14,11
15,10
16,10
17,11
18,10
19,10
20,9
21,8
22,10
23,9
24,9
25,9
26,10
27,8
28,8
29,8
30,8
31,10
32,8
33,9
34,10
35,9
36,10
37,10
38,10
39,11
40,11
41,9
42,11
43,11
44,8
45,8
46,11
47,10
48,9
49,8
50,8
51,9
52,11
53,10
54,8
55,7
56,9
57,8
58,7
59,8
60,7
61,8
62,10
63,8
64,10
65,6
66,11
67,10
68,7
69,11
70,7
71,11
72,12
73,9
74,9
75,7
76,9
77,7
78,10
79,11
80,11
81,7
82,7
83,10
84,7
85,11
86,9
87,8
88,9
89,11
90,8
91,10
92,10
93,8
94,8
95,10
96,10
97,8
98,9
99,9
100,8
101,10
102,10
103,9
104,9
105,7
106,8
107,7
108,7
109,9
110,9
111,6
112,7
113,10
114,8
115,9
116,7
117,9
118,7
119,7
120,8
121,8
122,10
123,8
124,10
125,8
126,8
127,9
128,7
129,8
130,11
131,9
132,10
133,7
134,10
135,10
136,8
137,11
138,8
139,8
140,9
141,9
142,8
143,6
144,9
145,8
146,7
147,8
148,10
149,10
150,8
151,8
152,9
153,8
154,8
155,8
156,8
157,9
158,11
159,10
160,10
161,10
162,9
163,8
164,7
165,8
166,8
167,8
168,11
169,9
170,9
171,9
172,10
173,10
174,9
175,11
176,7
177,10
178,9
179,10
180,9
181,10
182,10
183,10
184,9
185,9
186,8
187,9
188,10
189,9
190,10
191,9
192,9
193,9
194,11
195,11
196,12
197,11
198,11
199,10
