,acc_class
0,0.348
1,0.26
2,0.288
3,0.064
4,0.33
5,0.058
6,0.05
7,0.022
8,0.168
9,0.156
10,0.044
11,0.046
12,0.35
13,0.42
14,0.234
15,0.012
16,0.046
17,0.07
18,0.214
19,0.11
20,0.19
21,0.252
22,0.17
23,0.42
24,0.076
25,0.15
26,0.11
27,0.084
28,0.134
29,0.102
30,0.082
31,0.198
32,0.096
33,0.07
34,0.202
35,0.122
36,0.222
37,0.162
38,0.1
39,0.126
40,0.016
41,0.108
42,0.056
43,0.12
44,0.244
45,0.166
46,0.036
47,0.24
48,0.058
49,0.04
50,0.252
51,0.022
52,0.142
53,0.148
54,0.094
55,0.26
56,0.072
57,0.136
58,0.188
59,0.066
60,0.196
61,0.12
62,0.02
63,0.13
64,0.012
65,0.084
66,0.21
67,0.1
68,0.156
69,0.092
70,0.194
71,0.13
72,0.07
73,0.046
74,0.198
75,0.102
76,0.054
77,0.09
78,0.222
79,0.022
80,0.048
81,0.49
82,0.302
83,0.138
84,0.092
85,0.144
86,0.074
87,0.08
88,0.012
89,0.226
90,0.224
91,0.102
92,0.098
93,0.326
94,0.124
95,0.01
96,0.178
97,0.14
98,0.12
99,0.056
100,0.04
101,0.104
102,0.034
103,0.346
104,0.142
105,0.174
106,0.148
107,0.216
108,0.03
109,0.036
110,0.204
111,0.16
112,0.136
113,0.082
114,0.108
115,0.274
116,0.058
117,0.156
118,0.214
119,0.05
120,0.086
121,0.174
122,0.032
123,0.084
124,0.372
125,0.02
126,0.338
127,0.042
128,0.288
129,0.042
130,0.046
131,0.01
132,0.02
133,0.334
134,0.13
135,0.024
136,0.072
137,0.046
138,0.036
139,0.012
140,0.052
141,0.034
142,0.01
143,0.212
144,0.04
145,0.39
146,0.134
147,0.082
148,0.242
149,0.048
150,0.126
151,0.098
152,0.106
153,0.22
154,0.16
155,0.124
156,0.086
157,0.07
158,0.088
159,0.0
160,0.054
161,0.054
162,0.174
163,0.07
164,0.13
165,0.372
166,0.422
167,0.18
168,0.068
169,0.088
170,0.174
171,0.024
172,0.09
173,0.338
174,0.102
175,0.014
176,0.23
177,0.278
178,0.328
179,0.084
180,0.052
181,0.106
182,0.228
183,0.302
184,0.086
185,0.074
186,0.504
187,0.376
188,0.136
189,0.448
190,0.24
191,0.416
192,0.266
193,0.202
194,0.166
195,0.07
196,0.206
197,0.208
198,0.128
199,0.1
