,number_pca_components_class
0,37
1,36
2,40
3,42
4,41
5,39
6,46
7,50
8,44
9,34
10,45
11,43
12,31
13,39
14,53
15,48
16,46
17,53
18,46
19,45
20,41
21,42
22,49
23,38
24,43
25,41
26,44
27,37
28,32
29,41
30,32
31,50
32,41
33,35
34,39
35,39
36,46
37,44
38,49
39,48
40,50
41,46
42,51
43,48
44,37
45,37
46,53
47,52
48,41
49,35
50,36
51,42
52,43
53,40
54,33
55,34
56,39
57,36
58,36
59,42
60,36
61,39
62,47
63,40
64,44
65,38
66,45
67,49
68,36
69,51
70,37
71,54
72,60
73,42
74,36
75,40
76,41
77,37
78,46
79,52
80,53
81,34
82,33
83,52
84,34
85,51
86,38
87,43
88,48
89,49
90,45
91,43
92,47
93,35
94,40
95,48
96,44
97,41
98,40
99,43
100,38
101,45
102,46
103,39
104,44
105,40
106,43
107,37
108,37
109,47
110,44
111,33
112,35
113,50
114,39
115,44
116,30
117,43
118,38
119,33
120,39
121,38
122,50
123,41
124,45
125,35
126,39
127,42
128,39
129,40
130,56
131,43
132,47
133,32
134,47
135,48
136,39
137,47
138,39
139,45
140,44
141,44
142,44
143,32
144,46
145,37
146,33
147,38
148,47
149,48
150,41
151,45
152,41
153,44
154,33
155,43
156,41
157,43
158,49
159,50
160,48
161,47
162,42
163,41
164,39
165,39
166,32
167,41
168,50
169,42
170,38
171,40
172,48
173,49
174,42
175,48
176,39
177,38
178,38
179,44
180,45
181,44
182,40
183,47
184,42
185,43
186,37
187,46
188,42
189,43
190,40
191,36
192,34
193,43
194,42
195,50
196,54
197,47
198,42
199,45
