,number_pca_components_class
0,99
1,117
2,112
3,121
4,135
5,123
6,138
7,153
8,143
9,123
10,158
11,124
12,105
13,113
14,140
15,148
16,158
17,171
18,122
19,156
20,118
21,124
22,117
23,81
24,127
25,128
26,129
27,131
28,120
29,127
30,132
31,128
32,124
33,129
34,115
35,119
36,138
37,127
38,148
39,135
40,161
41,154
42,146
43,133
44,111
45,94
46,155
47,135
48,122
49,115
50,108
51,117
52,131
53,126
54,116
55,114
56,115
57,108
58,129
59,136
60,111
61,110
62,144
63,129
64,148
65,112
66,131
67,166
68,116
69,143
70,87
71,123
72,172
73,146
74,135
75,139
76,146
77,124
78,136
79,167
80,166
81,115
82,104
83,138
84,113
85,152
86,126
87,130
88,157
89,148
90,126
91,121
92,132
93,103
94,95
95,132
96,135
97,120
98,129
99,157
100,132
101,120
102,156
103,101
104,119
105,122
106,133
107,131
108,121
109,148
110,138
111,97
112,111
113,148
114,147
115,107
116,92
117,144
118,120
119,126
120,139
121,105
122,157
123,127
124,106
125,139
126,109
127,139
128,120
129,133
130,152
131,155
132,141
133,69
134,153
135,162
136,135
137,137
138,137
139,143
140,144
141,149
142,148
143,111
144,156
145,87
146,104
147,135
148,140
149,152
150,135
151,147
152,160
153,101
154,112
155,144
156,129
157,130
158,159
159,156
160,158
161,135
162,117
163,133
164,113
165,106
166,81
167,122
168,168
169,141
170,103
171,135
172,154
173,113
174,129
175,157
176,110
177,116
178,104
179,122
180,142
181,106
182,109
183,125
184,109
185,136
186,88
187,103
188,124
189,115
190,104
191,80
192,82
193,110
194,112
195,138
196,138
197,128
198,106
199,136
