,pca_variance_class
0,0.6701604730897919
1,0.6962792071647443
2,0.6054096279749757
3,0.6525365847720804
4,0.6010426787768663
5,0.7112458698076307
6,0.5517282237786107
7,0.6606949673295425
8,0.6415008307436721
9,0.6118651588770067
