Epoch,Correct,Total,Accuracy
10,168,10722,0.0157
11,167,10722,0.0156
12,167,10722,0.0156
13,183,10722,0.0171
14,169,10722,0.0158
15,171,10722,0.0159
16,180,10722,0.0168
17,186,10722,0.0173
18,184,10722,0.0172
19,170,10722,0.0159
20,185,10722,0.0173
21,200,10722,0.0187
22,210,10722,0.0196
23,198,10722,0.0185
24,201,10722,0.0187
25,187,10722,0.0174
26,190,10722,0.0177
27,191,10722,0.0178
28,192,10722,0.0179
29,183,10722,0.0171
30,183,10722,0.0171
31,189,10722,0.0176
32,198,10722,0.0185
33,167,10722,0.0156
34,174,10722,0.0162
35,162,10722,0.0151
36,187,10722,0.0174
37,201,10722,0.0187
38,178,10722,0.0166
39,188,10722,0.0175
40,171,10722,0.0159
41,154,10722,0.0144
42,149,10722,0.0139
43,184,10722,0.0172
44,172,10722,0.016
45,170,10722,0.0159
46,159,10722,0.0148
47,184,10722,0.0172
48,158,10722,0.0147
49,185,10722,0.0173
50,199,10722,0.0186
51,195,10722,0.0182
52,192,10722,0.0179
53,175,10722,0.0163
54,187,10722,0.0174
55,174,10722,0.0162
56,186,10722,0.0173
57,397,10722,0.037
58,149,10722,0.0139
59,171,10722,0.0159
60,196,10722,0.0183
61,165,10722,0.0154
62,186,10722,0.0173
63,171,10722,0.0159
64,166,10722,0.0155
65,164,10722,0.0153
66,167,10722,0.0156
67,199,10722,0.0186
68,174,10722,0.0162
69,155,10722,0.0145
70,180,10722,0.0168
71,169,10722,0.0158
72,182,10722,0.017
73,164,10722,0.0153
74,177,10722,0.0165
75,200,10722,0.0187
76,150,10722,0.014
77,155,10722,0.0145
78,184,10722,0.0172
79,182,10722,0.017
80,165,10722,0.0154
81,181,10722,0.0169
82,153,10722,0.0143
83,163,10722,0.0152
84,170,10722,0.0159
85,206,10722,0.0192
86,161,10722,0.015
87,161,10722,0.015
88,165,10722,0.0154
89,175,10722,0.0163
90,159,10722,0.0148
91,156,10722,0.0145
92,175,10722,0.0163
93,156,10722,0.0145
94,169,10722,0.0158
95,169,10722,0.0158
96,209,10722,0.0195
97,172,10722,0.016
98,190,10722,0.0177
99,180,10722,0.0168
