,number_pca_components_class
0,11
1,14
2,15
3,14
4,15
5,13
6,15
7,15
8,15
9,15
10,17
11,14
12,14
13,10
14,13
15,17
16,17
17,17
18,16
19,14
20,14
21,16
22,14
23,10
24,15
25,16
26,16
27,16
28,14
29,16
30,16
31,15
32,16
33,17
34,17
35,15
36,13
37,15
38,16
39,15
40,18
41,16
42,15
43,16
44,13
45,12
46,15
47,15
48,14
49,15
50,14
51,14
52,16
53,15
54,16
55,14
56,14
57,14
58,14
59,16
60,11
61,14
62,14
63,13
64,16
65,13
66,15
67,18
68,12
69,17
70,12
71,13
72,17
73,18
74,15
75,14
76,17
77,12
78,15
79,17
80,16
81,13
82,13
83,16
84,13
85,17
86,14
87,15
88,16
89,16
90,14
91,16
92,14
93,13
94,12
95,15
96,15
97,13
98,17
99,15
100,15
101,13
102,18
103,15
104,16
105,13
106,14
107,14
108,13
109,15
110,14
111,12
112,12
113,17
114,15
115,15
116,13
117,15
118,15
119,13
120,14
121,14
122,18
123,13
124,14
125,15
126,13
127,14
128,12
129,16
130,15
131,16
132,15
133,11
134,17
135,15
136,14
137,16
138,15
139,16
140,16
141,16
142,15
143,13
144,18
145,14
146,12
147,14
148,13
149,16
150,15
151,16
152,15
153,13
154,13
155,17
156,14
157,15
158,18
159,18
160,18
161,15
162,13
163,15
164,14
165,14
166,12
167,13
168,16
169,16
170,14
171,15
172,17
173,13
174,15
175,17
176,13
177,14
178,13
179,13
180,13
181,14
182,15
183,14
184,13
185,16
186,13
187,12
188,14
189,15
190,14
191,14
192,14
193,14
194,13
195,15
196,13
197,13
198,14
199,15
