Epoch,Correct,Total,Accuracy
10,57049,60000,0.9508
11,57513,60000,0.9586
12,57569,60000,0.9595
13,57945,60000,0.9657
14,58320,60000,0.972
15,58447,60000,0.9741
16,58641,60000,0.9774
17,58971,60000,0.9829
18,58695,60000,0.9782
19,58885,60000,0.9814
20,58937,60000,0.9823
21,59251,60000,0.9875
22,58885,60000,0.9814
23,59174,60000,0.9862
24,59085,60000,0.9848
25,59256,60000,0.9876
26,59366,60000,0.9894
27,59548,60000,0.9925
28,59437,60000,0.9906
29,59420,60000,0.9903
30,59613,60000,0.9936
31,59582,60000,0.993
32,59624,60000,0.9937
33,59445,60000,0.9908
34,59620,60000,0.9937
35,59676,60000,0.9946
36,59596,60000,0.9933
37,59460,60000,0.991
38,59670,60000,0.9945
39,59692,60000,0.9949
40,59689,60000,0.9948
41,59549,60000,0.9925
42,58928,60000,0.9821
43,59674,60000,0.9946
44,59800,60000,0.9967
45,59804,60000,0.9967
46,59806,60000,0.9968
47,59680,60000,0.9947
48,59758,60000,0.996
49,59840,60000,0.9973
50,59845,60000,0.9974
51,59616,60000,0.9936
52,59806,60000,0.9968
53,59515,60000,0.9919
54,59856,60000,0.9976
55,59811,60000,0.9969
56,59847,60000,0.9974
57,59724,60000,0.9954
58,59800,60000,0.9967
59,59859,60000,0.9977
60,59806,60000,0.9968
61,59793,60000,0.9966
62,59306,60000,0.9884
63,59699,60000,0.995
64,59792,60000,0.9965
65,59763,60000,0.996
66,59821,60000,0.997
67,59664,60000,0.9944
68,59841,60000,0.9973
69,59483,60000,0.9914
70,59513,60000,0.9919
71,59579,60000,0.993
72,59674,60000,0.9946
73,59245,60000,0.9874
74,59702,60000,0.995
75,59650,60000,0.9942
76,59729,60000,0.9955
77,59293,60000,0.9882
78,55387,60000,0.9231
79,58974,60000,0.9829
80,59294,60000,0.9882
81,59486,60000,0.9914
82,58843,60000,0.9807
83,59339,60000,0.989
84,59027,60000,0.9838
85,59527,60000,0.9921
86,59063,60000,0.9844
87,59119,60000,0.9853
88,58479,60000,0.9747
89,58059,60000,0.9677
90,56934,60000,0.9489
91,57496,60000,0.9583
92,58617,60000,0.9769
93,58045,60000,0.9674
94,52898,60000,0.8816
95,6265,60000,0.1044
96,6265,60000,0.1044
97,6265,60000,0.1044
98,6265,60000,0.1044
99,6265,60000,0.1044
