epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,27.839999999999996,44.174,43.419999999999995
12,31.16,46.074,44.42
13,33.37,47.008,44.6
14,35.410000000000004,46.752,43.34
15,36.738,46.836,42.67
16,38.306000000000004,46.48,42.27
17,39.208,45.78,40.75
18,40.036,44.116,39.01
19,40.328,43.93,38.07
20,39.751999999999995,43.022,37.230000000000004
21,39.088,43.644,38.03
22,38.336,43.278,36.52
23,37.644,42.484,36.57
24,36.85,41.244,35.099999999999994
25,35.838,41.788,35.19
26,35.54,40.198,35.54
27,34.392,39.556000000000004,33.71
28,33.606,39.242,33.68
29,33.932,40.050000000000004,34.32
30,33.056000000000004,40.044000000000004,34.04
31,32.878,38.562000000000005,32.09
32,32.548,37.768,32.129999999999995
33,31.964,36.056,30.459999999999997
34,31.7,36.534,30.580000000000002
35,30.85,36.136,31.180000000000003
36,30.794,34.455999999999996,29.01
37,30.124000000000002,33.894000000000005,27.48
38,29.248,34.326,27.74
39,29.864,33.298,27.450000000000003
40,30.078,35.068,28.64
41,29.243999999999996,36.076,30.12
42,29.384,33.385999999999996,27.85
43,28.802,33.064,27.66
44,28.954,32.198,26.58
45,28.364,32.074000000000005,26.93
46,28.064,30.604,25.85
47,27.534,29.804000000000002,25.25
48,26.662000000000003,30.144,25.34
49,26.07,29.360000000000003,24.82
50,26.318,26.700000000000003,21.58
51,26.082,29.518,24.55
52,26.156000000000002,28.389999999999997,23.91
53,26.304,29.708000000000002,25.03
54,25.824,24.828,20.97
55,25.252000000000002,28.404,24.12
56,24.718,28.488000000000003,24.46
57,25.534000000000002,29.887999999999998,26.009999999999998
58,24.998,30.490000000000002,26.47
59,25.69,29.446,25.36
60,25.756,29.204,24.54
61,25.913999999999998,29.076,25.069999999999997
62,26.173999999999996,30.056,25.779999999999998
63,26.062,28.348000000000003,24.16
64,24.854000000000003,29.012,23.96
65,25.088,26.826,22.86
66,24.718,24.42,20.62
67,24.535999999999998,26.75,23.34
68,25.330000000000002,28.560000000000002,24.169999999999998
69,24.278,27.492,22.75
70,25.040000000000003,27.662,23.76
71,24.7,25.619999999999997,22.23
72,23.558,27.028000000000002,24.02
73,24.366,26.003999999999998,21.95
74,24.054000000000002,27.839999999999996,23.880000000000003
75,23.204,25.446,21.58
76,24.169999999999998,27.118,22.53
77,23.322000000000003,26.832,22.64
78,22.470000000000002,25.586,21.81
79,22.492,26.662000000000003,23.28
80,22.532,23.358,20.29
81,17.628,12.242,11.86
82,15.142,14.804,13.200000000000001
83,16.478,18.945999999999998,17.32
84,18.484,17.626,15.49
85,18.242,17.408,15.299999999999999
86,18.062,21.586,20.06
87,17.936,16.362,14.7
88,18.39,23.630000000000003,21.91
89,17.616,17.86,15.7
90,18.082,20.798,18.77
91,17.146,22.881999999999998,20.549999999999997
92,18.526,20.061999999999998,18.23
93,17.278,18.382,16.34
94,16.567999999999998,17.526,15.049999999999999
95,16.682,18.15,16.12
96,16.864,15.53,14.069999999999999
97,18.018,22.718,20.91
98,19.144,21.773999999999997,19.54
99,18.374,21.018,19.02
100,16.323999999999998,16.356,14.59
