Epoch,Correct,Total,Accuracy
10,23290,27697,0.8409
11,24334,27697,0.8786
12,25111,27697,0.9066
13,24264,27697,0.8761
14,25273,27697,0.9125
15,25411,27697,0.9175
16,24858,27697,0.8975
17,25321,27697,0.9142
18,25065,27697,0.905
19,24937,27697,0.9004
20,24893,27697,0.8988
21,24824,27697,0.8963
22,24565,27697,0.8869
23,24583,27697,0.8876
24,24244,27697,0.8753
25,24030,27697,0.8676
26,23864,27697,0.8616
27,23019,27697,0.8311
28,23391,27697,0.8445
29,22220,27697,0.8023
30,21728,27697,0.7845
31,22415,27697,0.8093
32,21213,27697,0.7659
33,20981,27697,0.7575
34,22315,27697,0.8057
35,22579,27697,0.8152
36,22474,27697,0.8114
37,21963,27697,0.793
38,21755,27697,0.7855
39,20818,27697,0.7516
40,21212,27697,0.7659
41,21704,27697,0.7836
42,20416,27697,0.7371
43,21971,27697,0.7933
44,22903,27697,0.8269
45,22948,27697,0.8285
46,21246,27697,0.7671
47,22170,27697,0.8004
48,22165,27697,0.8003
49,21787,27697,0.7866
50,22973,27697,0.8294
51,22697,27697,0.8195
52,22936,27697,0.8281
53,22654,27697,0.8179
54,22695,27697,0.8194
55,22990,27697,0.8301
56,22826,27697,0.8241
57,22644,27697,0.8176
58,22852,27697,0.8251
59,22735,27697,0.8208
60,22561,27697,0.8146
61,22942,27697,0.8283
62,22487,27697,0.8119
63,22324,27697,0.806
64,23260,27697,0.8398
65,21326,27697,0.77
66,23832,27697,0.8605
67,23818,27697,0.8599
68,22267,27697,0.8039
69,22914,27697,0.8273
70,21302,27697,0.7691
71,23671,27697,0.8546
72,22376,27697,0.8079
73,23275,27697,0.8403
74,22411,27697,0.8091
75,23093,27697,0.8338
76,22276,27697,0.8043
77,20849,27697,0.7528
78,23280,27697,0.8405
79,20578,27697,0.743
80,23055,27697,0.8324
81,23489,27697,0.8481
82,23680,27697,0.855
83,22575,27697,0.8151
84,23157,27697,0.8361
85,21341,27697,0.7705
86,21028,27697,0.7592
87,20249,27697,0.7311
88,23059,27697,0.8325
89,23544,27697,0.8501
90,22963,27697,0.8291
91,23289,27697,0.8408
92,23131,27697,0.8351
93,22064,27697,0.7966
94,23482,27697,0.8478
95,23495,27697,0.8483
96,22027,27697,0.7953
97,22899,27697,0.8268
98,22269,27697,0.804
99,23211,27697,0.838
