,epoch,average_angle_pc_weight
0,0,89.7909065246582
1,1,73.43888244628906
2,2,69.36025924682617
3,4,67.05907669067383
4,6,66.45365943908692
5,8,66.23890266418456
6,10,66.3069221496582
7,12,66.41158065795898
8,14,66.6127540588379
9,16,66.93392143249511
10,18,67.3061149597168
11,20,67.71413192749023
12,25,69.123876953125
13,30,70.59891281127929
14,35,72.33906402587891
15,40,74.17116851806641
16,45,76.07324905395508
17,50,77.95019760131837
18,55,79.73503952026367
19,60,81.28504333496093
20,65,82.33546905517578
21,70,83.15272064208985
22,75,82.83953323364258
23,80,83.29604949951172
24,85,83.82488555908203
25,90,83.30384902954101
26,95,82.63969650268555
27,100,82.71288299560547
28,105,82.48762359619141
29,110,82.34814682006837
30,115,82.37229843139649
31,120,82.3498031616211
32,125,82.36970748901368
33,130,82.5787368774414
34,135,82.46849899291992
35,140,82.18712005615234
36,145,82.20776748657227
37,150,82.08048553466797
38,155,82.20097198486329
39,160,82.17985610961914
40,165,81.96112747192383
41,170,81.79431457519532
42,175,81.8829360961914
43,180,81.82050476074218
44,185,81.66350555419922
45,190,81.6632080078125
46,195,81.74813232421874
47,200,81.5611587524414
48,205,81.61158294677735
49,210,81.46815338134766
50,215,81.46373977661133
51,220,81.305322265625
52,225,81.37783813476562
53,230,81.38336715698242
54,235,80.94756698608398
55,240,81.05291748046875
56,245,81.19971618652343
57,250,81.26903228759765
58,255,81.38562698364258
59,260,80.87592697143555
60,265,80.84795303344727
61,270,80.83715591430663
62,275,81.01777877807618
63,280,80.72496643066407
64,285,80.59082260131837
65,290,80.62423553466797
66,295,80.83227310180663
