Epoch,Correct,Total,Accuracy
10,916,43203,0.0212
11,944,43203,0.0219
12,968,43203,0.0224
13,993,43203,0.023
14,1048,43203,0.0243
15,1131,43203,0.0262
16,1183,43203,0.0274
17,1222,43203,0.0283
18,1237,43203,0.0286
19,1371,43203,0.0317
20,1483,43203,0.0343
21,1529,43203,0.0354
22,1756,43203,0.0406
23,1974,43203,0.0457
24,2195,43203,0.0508
25,2271,43203,0.0526
26,2351,43203,0.0544
27,2603,43203,0.0603
28,2767,43203,0.064
29,2686,43203,0.0622
30,2800,43203,0.0648
31,2932,43203,0.0679
32,3087,43203,0.0715
33,3262,43203,0.0755
34,3554,43203,0.0823
35,3875,43203,0.0897
36,4038,43203,0.0935
37,4053,43203,0.0938
38,4186,43203,0.0969
39,4082,43203,0.0945
40,4175,43203,0.0966
41,4273,43203,0.0989
42,4289,43203,0.0993
43,4231,43203,0.0979
44,4455,43203,0.1031
45,4555,43203,0.1054
46,4671,43203,0.1081
47,4651,43203,0.1077
48,4731,43203,0.1095
49,4651,43203,0.1077
50,4715,43203,0.1091
51,4762,43203,0.1102
52,4803,43203,0.1112
53,4896,43203,0.1133
54,4939,43203,0.1143
55,5023,43203,0.1163
56,5092,43203,0.1179
57,5147,43203,0.1191
58,5118,43203,0.1185
59,5203,43203,0.1204
60,5027,43203,0.1164
61,5025,43203,0.1163
62,5144,43203,0.1191
63,5278,43203,0.1222
64,5442,43203,0.126
65,5582,43203,0.1292
66,5796,43203,0.1342
67,5897,43203,0.1365
68,5875,43203,0.136
69,5948,43203,0.1377
70,5919,43203,0.137
71,5913,43203,0.1369
72,5959,43203,0.1379
73,6091,43203,0.141
74,6192,43203,0.1433
75,6106,43203,0.1413
76,6225,43203,0.1441
77,6179,43203,0.143
78,6070,43203,0.1405
79,6151,43203,0.1424
80,6128,43203,0.1418
81,6096,43203,0.1411
82,6032,43203,0.1396
83,6144,43203,0.1422
84,6215,43203,0.1439
85,6451,43203,0.1493
86,6713,43203,0.1554
87,6657,43203,0.1541
88,6687,43203,0.1548
89,6766,43203,0.1566
90,6862,43203,0.1588
91,7030,43203,0.1627
92,7006,43203,0.1622
93,7018,43203,0.1624
94,6961,43203,0.1611
95,6960,43203,0.1611
96,6829,43203,0.1581
97,6869,43203,0.159
98,7034,43203,0.1628
99,7127,43203,0.165
