epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,62.303333333333335,98.07000000000001,98.35000000000001
12,62.86000000000001,95.63333333333334,96.1
13,63.175000000000004,97.89166666666667,97.99
14,63.30166666666667,98.48666666666666,98.59
15,63.32833333333333,98.46666666666667,98.37
16,63.39666666666667,97.84,97.86
17,63.455,98.08,97.83
18,63.39333333333334,98.34833333333334,98.25
19,63.40833333333333,98.00999999999999,97.94
20,63.41833333333333,98.53666666666666,98.63
21,63.4,98.165,97.77
22,63.339999999999996,96.82833333333333,97.00999999999999
23,63.27666666666667,98.08166666666666,97.94
24,63.34333333333333,97.92166666666667,97.72999999999999
25,63.288333333333334,98.42999999999999,98.36
26,63.306666666666665,98.10333333333332,97.98
27,63.29,97.98333333333333,97.86
28,63.098333333333336,90.88333333333334,91.05
29,63.208333333333336,98.36500000000001,98.32
30,63.15833333333334,97.97166666666666,98.03
31,63.086666666666666,97.76666666666667,97.55
32,63.093333333333334,97.50833333333333,97.39
33,62.9,97.06666666666666,96.83
34,62.93666666666666,97.84333333333333,97.76
35,62.92333333333333,97.96000000000001,98.0
36,63.05,98.35000000000001,98.29
37,63.04833333333333,97.64666666666668,97.82
38,62.91166666666667,97.435,97.33000000000001
39,62.94666666666666,97.75666666666667,97.78
40,62.934999999999995,98.02666666666666,98.09
41,62.97666666666667,96.87166666666667,97.18
42,62.88666666666667,97.42,97.57000000000001
43,62.83833333333333,97.80499999999999,97.74000000000001
44,62.846666666666664,98.21,98.2
45,62.88333333333333,97.45166666666667,97.57000000000001
46,62.685,92.84166666666667,93.25
47,62.79,97.55666666666667,97.61999999999999
48,62.81833333333333,97.22833333333334,97.26
49,62.60666666666667,94.44166666666666,94.32000000000001
50,62.66666666666667,96.90833333333333,96.92
51,62.605,96.85833333333333,96.74000000000001
52,62.57,96.99666666666667,97.21
53,62.63166666666666,96.85166666666667,96.7
54,62.63166666666666,96.62666666666667,96.59
55,62.739999999999995,95.92166666666667,96.19
56,62.57833333333333,91.18833333333333,91.86999999999999
57,62.57333333333334,92.69166666666668,92.55
58,62.36666666666667,97.12166666666666,97.14
59,62.541666666666664,96.37666666666667,96.34
60,62.55833333333334,97.47833333333334,97.42
61,62.51833333333333,95.92666666666668,95.93
62,62.55333333333334,97.83833333333334,98.08
63,62.66833333333334,97.455,97.69
64,62.608333333333334,95.69333333333333,96.00999999999999
65,62.515,96.93,97.1
66,62.63333333333333,97.02666666666667,97.22
67,62.544999999999995,96.10333333333332,96.47
68,62.29833333333333,97.12833333333334,97.48
69,62.23,97.39,97.39999999999999
70,62.43833333333333,97.40333333333334,97.49
71,62.580000000000005,97.27666666666667,97.3
72,62.36666666666667,96.275,96.47
73,62.47166666666667,96.81,96.89999999999999
74,62.583333333333336,96.53500000000001,96.65
75,62.20333333333333,97.47666666666667,97.41
76,62.321666666666665,96.59833333333333,96.71
77,62.29333333333334,95.96000000000001,96.39999999999999
78,60.84666666666667,97.98333333333333,98.06
79,62.23,96.68333333333334,97.07000000000001
80,62.351666666666674,97.155,97.02
81,62.20333333333333,96.33666666666667,96.52
82,62.218333333333334,91.20833333333334,91.16
83,62.36833333333334,97.68,97.8
84,62.39833333333333,96.61,96.41
85,62.324999999999996,97.52499999999999,97.57000000000001
86,62.3,95.26166666666667,95.61
87,62.31,95.04833333333333,95.27
88,62.03333333333333,96.86833333333334,97.1
89,62.155,94.70666666666666,94.91000000000001
90,62.10666666666667,97.33500000000001,97.55
91,62.375,96.49166666666666,96.83
92,62.153333333333336,97.175,97.19
93,62.22333333333333,97.59333333333333,97.66
94,62.20166666666667,95.695,96.11
95,62.260000000000005,96.575,96.72
96,62.095,96.7,96.85000000000001
97,62.175000000000004,97.16166666666666,97.48
98,62.10666666666667,91.97666666666666,92.10000000000001
99,62.19,93.14833333333333,93.55
100,62.15666666666667,95.79833333333333,96.23
