Epoch,Correct,Total,Accuracy
10,9486,16724,0.5672
11,13059,16724,0.7809
12,12359,16724,0.739
13,11989,16724,0.7169
14,12192,16724,0.729
15,14178,16724,0.8478
16,14402,16724,0.8612
17,13888,16724,0.8304
18,13837,16724,0.8274
19,13649,16724,0.8161
20,12501,16724,0.7475
21,12896,16724,0.7711
22,11798,16724,0.7055
23,11928,16724,0.7132
24,11516,16724,0.6886
25,10378,16724,0.6205
26,10300,16724,0.6159
27,11295,16724,0.6754
28,10590,16724,0.6332
29,10284,16724,0.6149
30,10557,16724,0.6312
31,10246,16724,0.6127
32,10222,16724,0.6112
33,10354,16724,0.6191
34,9839,16724,0.5883
35,9722,16724,0.5813
36,10769,16724,0.6439
37,9448,16724,0.5649
38,9735,16724,0.5821
39,10480,16724,0.6266
40,9088,16724,0.5434
41,9198,16724,0.55
42,6701,16724,0.4007
43,9142,16724,0.5466
44,9781,16724,0.5848
45,8772,16724,0.5245
46,8542,16724,0.5108
47,7478,16724,0.4471
48,9209,16724,0.5506
49,9285,16724,0.5552
50,8088,16724,0.4836
51,8254,16724,0.4935
52,8669,16724,0.5184
53,9134,16724,0.5462
54,8484,16724,0.5073
55,7624,16724,0.4559
56,8428,16724,0.5039
57,8994,16724,0.5378
58,6679,16724,0.3994
59,8172,16724,0.4886
60,7041,16724,0.421
61,7590,16724,0.4538
62,8094,16724,0.484
63,8889,16724,0.5315
64,7172,16724,0.4288
65,8488,16724,0.5075
66,9069,16724,0.5423
67,8359,16724,0.4998
68,6924,16724,0.414
69,8407,16724,0.5027
70,7207,16724,0.4309
71,5776,16724,0.3454
72,6563,16724,0.3924
73,7808,16724,0.4669
74,8160,16724,0.4879
75,7781,16724,0.4653
76,6303,16724,0.3769
77,4527,16724,0.2707
78,5046,16724,0.3017
79,3709,16724,0.2218
80,6162,16724,0.3685
81,7009,16724,0.4191
82,6239,16724,0.3731
83,4190,16724,0.2505
84,5772,16724,0.3451
85,5030,16724,0.3008
86,5249,16724,0.3139
87,6211,16724,0.3714
88,6369,16724,0.3808
89,6456,16724,0.386
90,4827,16724,0.2886
91,3746,16724,0.224
92,3813,16724,0.228
93,5271,16724,0.3152
94,2971,16724,0.1776
95,6561,16724,0.3923
96,5893,16724,0.3524
97,6762,16724,0.4043
98,2855,16724,0.1707
99,4412,16724,0.2638
