,acc_class
0,0.07599999755620956
1,0.04399999976158142
2,0.025999998673796654
3,0.03799999877810478
4,0.007999999448657036
5,0.01599999889731407
6,0.025999998673796654
7,0.003999999724328518
8,0.0
9,0.03799999877810478
10,0.017999999225139618
11,0.029999999329447746
12,0.003999999724328518
13,0.07400000095367432
14,0.06599999964237213
15,0.001999999862164259
16,0.007999999448657036
17,0.012000000104308128
18,0.10599999874830246
19,0.009999999776482582
20,0.04999999701976776
21,0.03999999910593033
22,0.053999997675418854
23,0.2619999945163727
24,0.025999998673796654
25,0.0279999990016222
26,0.0
27,0.01599999889731407
28,0.025999998673796654
29,0.03199999779462814
30,0.029999999329447746
31,0.08999999612569809
32,0.001999999862164259
33,0.001999999862164259
34,0.0279999990016222
35,0.012000000104308128
36,0.05999999865889549
37,0.057999998331069946
38,0.04399999976158142
39,0.07599999755620956
40,0.003999999724328518
41,0.012000000104308128
42,0.025999998673796654
43,0.05199999734759331
44,0.08799999952316284
45,0.07800000160932541
46,0.017999999225139618
47,0.006000000052154064
48,0.01599999889731407
49,0.012000000104308128
50,0.007999999448657036
51,0.007999999448657036
52,0.007999999448657036
53,0.006000000052154064
54,0.03199999779462814
55,0.053999997675418854
56,0.0139999995008111
57,0.006000000052154064
58,0.009999999776482582
59,0.085999995470047
60,0.10999999940395355
61,0.025999998673796654
62,0.0139999995008111
63,0.024000000208616257
64,0.01599999889731407
65,0.006000000052154064
66,0.02199999988079071
67,0.009999999776482582
68,0.06199999898672104
69,0.07599999755620956
70,0.03199999779462814
71,0.009999999776482582
72,0.006000000052154064
73,0.017999999225139618
74,0.01599999889731407
75,0.0
76,0.003999999724328518
77,0.04800000041723251
78,0.007999999448657036
79,0.041999999433755875
80,0.006000000052154064
81,0.03999999910593033
82,0.0139999995008111
83,0.012000000104308128
84,0.024000000208616257
85,0.0139999995008111
86,0.01599999889731407
87,0.003999999724328518
88,0.024000000208616257
89,0.001999999862164259
90,0.09799999743700027
91,0.0
92,0.012000000104308128
93,0.03199999779462814
94,0.053999997675418854
95,0.001999999862164259
96,0.001999999862164259
97,0.057999998331069946
98,0.02199999988079071
99,0.029999999329447746
100,0.009999999776482582
101,0.08399999886751175
102,0.029999999329447746
103,0.007999999448657036
104,0.017999999225139618
105,0.012000000104308128
106,0.0279999990016222
107,0.04800000041723251
108,0.053999997675418854
109,0.017999999225139618
110,0.01599999889731407
111,0.03999999910593033
112,0.0819999948143959
113,0.001999999862164259
114,0.0139999995008111
115,0.04800000041723251
116,0.09399999678134918
117,0.006000000052154064
118,0.0139999995008111
119,0.0139999995008111
120,0.02199999988079071
121,0.007999999448657036
122,0.012000000104308128
123,0.03399999812245369
124,0.024000000208616257
125,0.03399999812245369
126,0.03199999779462814
127,0.017999999225139618
128,0.017999999225139618
129,0.012000000104308128
130,0.006000000052154064
131,0.02199999988079071
132,0.04399999976158142
133,0.04800000041723251
134,0.02199999988079071
135,0.05199999734759331
136,0.006000000052154064
137,0.025999998673796654
138,0.009999999776482582
139,0.0139999995008111
140,0.03199999779462814
141,0.001999999862164259
142,0.017999999225139618
143,0.06799999624490738
144,0.003999999724328518
145,0.003999999724328518
146,0.09600000083446503
147,0.041999999433755875
148,0.057999998331069946
149,0.024000000208616257
150,0.0279999990016222
151,0.03999999910593033
152,0.04399999976158142
153,0.0559999980032444
154,0.01599999889731407
155,0.0279999990016222
156,0.025999998673796654
157,0.012000000104308128
158,0.05199999734759331
159,0.007999999448657036
160,0.06399999558925629
161,0.02199999988079071
162,0.006000000052154064
163,0.04999999701976776
164,0.01599999889731407
165,0.01599999889731407
166,0.03199999779462814
167,0.001999999862164259
168,0.009999999776482582
169,0.001999999862164259
170,0.01599999889731407
171,0.007999999448657036
172,0.041999999433755875
173,0.085999995470047
174,0.053999997675418854
175,0.003999999724328518
176,0.024000000208616257
177,0.04399999976158142
178,0.02199999988079071
179,0.05199999734759331
180,0.0139999995008111
181,0.03399999812245369
182,0.006000000052154064
183,0.0139999995008111
184,0.09600000083446503
185,0.06399999558925629
186,0.0279999990016222
187,0.05999999865889549
188,0.03199999779462814
189,0.13599999248981476
190,0.01599999889731407
191,0.07400000095367432
192,0.05199999734759331
193,0.007999999448657036
194,0.04399999976158142
195,0.0279999990016222
196,0.05199999734759331
197,0.019999999552965164
198,0.03799999877810478
199,0.029999999329447746
