,number_pca_components_class
0,72
1,63
2,73
3,66
4,88
5,74
6,95
7,92
8,83
9,80
10,93
11,86
12,77
13,87
14,95
15,90
16,91
17,101
18,92
19,85
20,77
21,96
22,90
23,61
24,95
25,91
26,88
27,102
28,78
29,99
30,93
31,95
32,95
33,96
34,71
35,72
36,80
37,76
38,93
39,80
40,99
41,101
42,84
43,81
44,71
45,66
46,97
47,100
48,81
49,79
50,73
51,73
52,68
53,84
54,80
55,96
56,72
57,70
58,77
59,100
60,71
61,85
62,96
63,93
64,111
65,91
66,81
67,110
68,78
69,103
70,63
71,85
72,112
73,106
74,100
75,100
76,111
77,92
78,106
79,121
80,114
81,86
82,80
83,90
84,77
85,104
86,93
87,91
88,111
89,106
90,80
91,87
92,100
93,77
94,69
95,94
96,79
97,90
98,99
99,110
100,106
101,89
102,109
103,79
104,92
105,89
106,98
107,98
108,91
109,107
110,95
111,65
112,81
113,107
114,93
115,75
116,60
117,109
118,76
119,88
120,96
121,72
122,111
123,92
124,72
125,101
126,79
127,102
128,85
129,96
130,109
131,104
132,100
133,48
134,107
135,105
136,98
137,100
138,97
139,104
140,103
141,111
142,98
143,79
144,110
145,64
146,75
147,103
148,97
149,103
150,98
151,112
152,101
153,79
154,62
155,112
156,97
157,80
158,111
159,109
160,108
161,95
162,60
163,97
164,76
165,58
166,53
167,92
168,120
169,97
170,65
171,87
172,110
173,79
174,99
175,101
176,64
177,78
178,64
179,84
180,88
181,71
182,73
183,80
184,77
185,96
186,74
187,69
188,80
189,87
190,74
191,60
192,66
193,78
194,69
195,88
196,92
197,77
198,72
199,78
