,pca_variance_class
0,0.44576475287248707
1,0.3570585299641301
2,0.38092937201150134
3,0.3584220565228519
4,0.3575874254496422
5,0.3598337336006742
6,0.3501494286804677
7,0.3545979693724783
8,0.3756394131646952
9,0.36241335028613453
