,number_pca_components_class
0,5
1,4
2,4
3,5
4,4
5,4
6,5
7,4
8,4
9,5
10,5
11,5
12,5
13,4
14,4
15,4
16,4
17,5
18,4
19,4
20,5
21,5
22,5
23,4
24,5
25,4
26,4
27,5
28,5
29,5
30,4
31,5
32,5
33,4
34,5
35,5
36,5
37,4
38,4
39,5
40,5
41,5
42,5
43,5
44,4
45,4
46,5
47,4
48,5
49,4
50,5
51,5
52,4
53,5
54,5
55,4
56,5
57,4
58,5
59,4
60,5
61,4
62,5
63,4
64,4
65,4
66,5
67,4
68,5
69,4
70,5
71,5
72,4
73,4
74,4
75,5
76,4
77,5
78,4
79,5
80,4
81,4
82,5
83,5
84,4
85,5
86,5
87,4
88,4
89,5
90,5
91,4
92,4
93,4
94,4
95,5
96,4
97,5
98,5
99,5
100,5
101,4
102,4
103,5
104,5
105,5
106,5
107,4
108,5
109,5
110,5
111,4
112,5
113,4
114,5
115,5
116,4
117,5
118,4
119,4
120,5
121,4
122,4
123,4
124,5
125,5
126,4
127,5
128,4
129,4
130,4
131,4
132,5
133,5
134,5
135,4
136,5
137,5
138,5
139,4
140,5
141,4
142,4
143,5
144,5
145,5
146,4
147,4
148,5
149,4
150,5
151,5
152,4
153,4
154,5
155,4
156,5
157,5
158,5
159,4
160,4
161,4
162,5
163,4
164,5
165,4
166,5
167,4
168,5
169,4
170,4
171,5
172,4
173,5
174,5
175,4
176,4
177,4
178,4
179,4
180,5
181,4
182,4
183,4
184,5
185,5
186,4
187,4
188,5
189,4
190,5
191,4
192,4
193,5
194,5
195,5
196,4
197,5
198,4
199,5
