,pca_variance_class
0,0.9105145235608235
1,0.9277783382535651
2,0.9171989947941404
3,0.9197331580515781
4,0.9245881294049325
5,0.9165341984357182
6,0.930448076421368
7,0.9188878967014206
8,0.925643674799777
9,0.9294080260537547
