,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.0053482395318044575,-0.0007338929513557006
1,1,0.05241282197906151,-0.06682833472553847
2,2,-0.03294357474178495,0.02515189387719291
3,4,-0.004931557786546331,-0.043044114165919356
4,6,-0.0997905962738704,0.029327723783638474
5,8,0.025936851949345797,-0.04535534111072869
6,10,0.012128530923109391,-0.0006854796016320663
7,12,-0.03354794489176873,-0.17212048097084237
8,14,-0.07659159448101995,-0.08244092805604253
9,16,-0.10188859891039562,-0.08157633129781258
10,18,-0.05442655212714925,-0.06705189623039608
11,20,-0.0592904960880031,-0.06971138828404694
12,25,-0.04190340986910246,-0.03603164343913274
13,30,0.04977371300275153,0.0400059882509697
14,35,-0.029429417898791867,-0.06713457246200193
15,40,-0.0202199215583055,-0.11894521285364244
16,45,0.00026549431186405906,-0.038875619139658216
17,50,-0.14064632969833504,-0.022842538621844863
18,55,-0.07449804516025495,-0.04032306090952901
19,60,-0.21069967531564662,-0.0531519182317174
20,65,-0.07649119190807663,-0.05301641169403276
21,70,0.018886557844652055,-0.011276563791292927
22,75,-0.009670960959849699,-0.10973861429618732
23,80,0.037110905606600096,-0.08356929699358746
24,85,0.05814825124727907,-0.024252619069980417
25,90,0.2064831237671518,-0.014761328291241639
26,95,0.11185956780364577,0.03220374122241131
27,100,0.27731149583279635,-0.03416746671481064
28,105,-0.0049456030651131196,-0.006926155532247478
29,110,0.16265759054297313,0.0436230807530582
30,115,-0.020919585806216515,0.0647777030636549
31,120,0.12103071265868084,0.010441385234927318
32,125,0.17467809789606048,0.01071727681836366
33,130,0.13007464426740964,0.004234727303720676
34,135,0.06813255553360982,-0.08135805017092561
35,140,-0.18277393857793395,-0.026006836675430703
36,145,0.05805701031872251,0.07743963781939063
37,150,-0.05025480980996272,-0.019168022937706804
38,155,0.18452814138586315,0.07822887863933399
39,160,0.0043322906272992125,0.007162489189321844
40,165,0.06725257051122353,0.0120733669007739
41,170,0.06586966658588041,0.07314128250201306
42,175,0.13353429607469824,0.08509974328046244
43,180,0.06671624105141231,0.035298499621618955
44,185,0.12417990149046046,-0.06893183390859513
45,190,0.2554406253623564,0.007789856537881015
46,195,0.12273988294369265,0.06230059494068714
47,200,0.24864178089087377,0.03325147570464472
48,205,0.18348114668606985,0.03525503265925757
