,epoch,dot_p_b_corr,dot_p_b_org
0,0,-0.004666889758526894,-0.009049828321086749
1,1,0.03330775105755242,0.061708927347300116
2,2,-0.016098018942417667,0.05937318665631494
3,4,0.01331627656306843,0.07763828101323095
4,6,0.01960825418055444,-0.043463498125112535
5,8,-0.07450540557955879,-0.12201847287742842
6,10,-0.08378069934702752,-0.07499767307163997
7,12,-0.05474666104220893,-0.06998891696490338
8,14,-0.08320262887137064,-0.10806381655411337
9,16,-0.09864564385614685,-0.11030509932234843
10,18,-0.0916336504438678,-0.057962593625910996
11,20,-0.003473053570161536,0.0040551381880929525
12,25,0.029960563878606662,0.030058243605720514
13,30,-0.06219615606619459,-0.05108606786688052
14,35,-0.03490465859445805,-0.12009973262303918
15,40,0.11921548891097329,-0.026173492098643406
16,45,0.15061873191469932,0.10609078030487928
17,50,0.1931951149039866,0.10789394629955176
18,55,0.14629153600306366,0.03386091899857937
19,60,0.08895883580918379,0.11569493228157271
20,65,0.18987333535524448,0.012640869320033922
21,70,0.05512740263702942,0.08148249669716685
22,75,-0.009896048195377935,0.043124246491215455
23,80,-0.10593687918986582,0.015908870595114123
24,85,-0.10978822184841303,0.031101158896686677
25,90,-0.15715095883631214,0.05457573292207766
26,95,0.012130417741394901,0.07364084990046693
27,100,-0.054904855747672454,0.038340562464779106
28,105,-0.03771147799421125,-0.006752223946985264
29,110,-0.10671803081319,-0.12150372017020493
30,115,-0.1187631833954799,0.08080061477518391
31,120,-0.05763469880205846,-0.03128577688370245
32,125,0.12817177476944291,0.02503421087828622
33,130,0.07275761870644293,0.030577176337139123
34,135,0.001298565298879395,0.0004988793524613178
35,140,0.002382769271130453,0.02550038096281867
36,145,-0.1281874069575135,0.024840549844066626
37,150,0.1908727415836891,0.0780448082608147
38,155,0.1935311358824765,0.13585603790325607
39,160,-0.11518703512096125,-0.031428690448823085
40,165,-0.05543105993139097,-0.01037149923928622
41,170,0.015958228030073265,0.07324557300231821
42,175,0.016594010664547992,0.07586482843789226
43,180,-0.12614667504028768,0.07340631862120045
44,185,-0.11898894389712154,0.025372518964003773
45,190,-0.05923523033909786,-0.0011517033151573902
46,195,0.00357069885487466,0.03347143417218608
47,200,0.006161173299102502,0.03488277654622473
48,205,0.007957350061577013,-0.0016543996312505084
